LP	source	translation	reference	HUMAN_score	sentBLEU
de-en	Kelajuan perlahan mereka diukur oleh penyelidik di Svalbard, yang memasang enam haiwan dengan Tracker.	her timeless pace measures them when they equipped six animals with a broadcaster before spitsbergen .	their slow speed was measured by researchers off svalbard , who fitted six animals with a tracker .	-1.2190599546198302	0.197746
de-en	Langer adalah orang ke-18 yang dianugerahkan piramid sukan.	is longer the 18 . winner of the sport pyramid .	langer is the 18th person to be awarded the sport pyramid .	-1.20493799451994	0.31487800000000005
de-en	Siapa yang harus pergi ke makmal tidur, dan apa yang berlaku di sana?	who should get into the mess and what happened ?	who should go to a sleep lab , and what happens there ?	-1.17233441137078	0.161752
de-en	Kelajuan perlahan mereka diukur oleh penyelidik di Svalbard, yang memasang enam haiwan dengan Tracker.	her pace of timing , when they announced six animals with a station before spitsbergen-altitude peaks .	their slow speed was measured by researchers off svalbard , who fitted six animals with a tracker .	-1.1626140277839698	0.206204
de-en	Sekiranya seseorang yang anda kenal sudah menyanyikan lagu koir untuk orang tua, anda boleh terus bersama mereka.	sings someone from the familiar circle in a senior chorus , you can easily join .	if someone you know already sings in a choir for the elderly , you can just go along with them .	-1.1539312705686002	0.141533
de-en	Reaksi Moscow ketika itu sangat marah.	moscow &apos;s response at the time was wrapped up .	moscow &apos;s reaction at the time was furious .	-1.1532688005786202	0.417226
de-en	Sebuah pesawat Orion Tentera Udara Portugis P-3C bergerak dengan sangat rendah	a portuguese-based p-3c orion aircraft of the air force put down an incredible storm flight	a portuguese air force p-3c orion plane swooped in incredibly low	-1.1379495267115	0.142478
de-en	Dalam pertemuan dengan Presiden Putin yang ditayangkan di televisyen negeri, kedua-dua lelaki tersebut mendakwa ketua pegawai itu mengundurkan diri atas permintaannya sendiri.	at a meeting with president putin , broadcast on television , both men claimed the stabbing would resign on their own request .	in a meeting with president putin shown on state television both men claimed that the chief of staff was stepping down at his own request .	-1.1236925563288	0.278687
de-en	Seseorang memerhatikan lelaki ini hari ini.	someone woke up today about these men .	someone was watching over these guys today .	-1.11924828163556	0.201649
de-en	Pasukan wanita yang dimasak untuk pekerja ladang lelaki, dan pai Segar Bakar disajikan pada waktu sarapan, makan tengah hari dan makan malam.	teams of women coined for male feldarmen and it was served with freshly baked pastes for breakfast , lunch and dinner .	teams of women cooked for male farmworkers , and fresh-baked pie was served at breakfast , lunch and dinner .	-1.11915403260427	0.360766
de-en	Atlet trek dan padang negara memenangi pingat terbanyak pada kejuaraan dunia 2015 di Beijing.	the light athletes of the country won most medals at the wm 2015 in peking .	the country &apos;s track and field athletes won the most medals at the 2015 world championships in beijing .	-1.10800857069783	0.238308
de-en	Sejak beberapa bulan kebelakangan ini, saya tidak lagi merasa selamat di Jerman untuk pertama kalinya.	i don &apos;t feel in the last few months , for the first time , certainly in germany .	over the past few months , i have no longer felt safe in germany for the first time .	-1.1074249880675902	0.281291
de-en	Dia ketinggalan dalam Sukan Olimpik 2008 ketika dia tidak berjaya dalam senarai akhir.	you missed the olympics in 2008 , because they could not qualify for the squad .	she missed out on the 2008 olympics when she did not make the cut for the final roster .	-1.09950777423858	0.110456
de-en	Coe kembali beberapa saat, dan ketiga.	coe took a hit three times .	mr. coe went back for seconds , and thirds .	-1.09152568158111	0.133914
de-en	Regine Kunde dari kumpulan kerja mengatakan bahawa sukarelawan lebih bersyukur kerana Deuschle kini bersedia bekerja sebagai Jack-of-all-trade untuk membantu sesiapa sahaja yang mengalami kesukaran.	regine &apos;s client from the working group suggests that the volunteers are more than thankful that deuschle is now there , the egg legend woolly trades , which has above all a problem .	regine kunde from the working group said that the volunteers are more than grateful that deuschle is now available to work as a jack-of-all-trades to help anyone experiencing difficulties .	-1.0864211885566	0.310391
de-en	Sehingga 4 September 2016, hari pilihan raya dan hari terakhir cuti, orang-orang di Mecklenburg-Vorpommern mesti bersaing dengan satu pilihan raya lagi tanpa orang-orang yang berkonsultasi.	until september 4 , 2016 , the election and final day of the day , mecklenburg-vorpommern will have to leave the race just short of the people .	until 4 september 2016 , election day and the last day of the holidays , people in mecklenburg-vorpommern must put up with one more election without the people being consulted .	-1.08475640059434	0.11976
de-en	"Makanan yang menyedihkan dari kemurungan, dalam ""makanan persegi"""	the depressing meal of the economic crisis in a rich meal	the depressing food of the depression , in &quot; a square meal &quot;	-1.04497995469943	0.176761
de-en	Anda sama sekali tidak perlu bersiap sedia untuk menghadapi peperiksaan.	for the investigation to prepare one does not have itself actually .	you don &apos;t have to prepare for the examination at all .	-1.03349779275628	0.187036
de-en	Sekiranya anda berfikir bahawa ini berhenti sebaik sahaja mereka tiba di Jerman, anda akan salah, kata Bahr.	who thinks that the end as soon as they arrive in germany , tells bahr .	if you think that this stops as soon as they arrive in germany , you &apos;d be wrong , says bahr .	-1.0108609707209202	0.364847
de-en	Sebilangan besar bangunan baru di Rigauer dipandang sebagai simbol perkembangan ini: Ini jelas dari tingkapnya yang pecah atau fasad yang baru dicat dengan bom cat.	many of the buildings in riga are attacked as symbols of this development : they have inserted slices or freshly painted facades that were thrown at bags with the color .	many of the new buildings in rigauer are seen as symbols of this development : this is clear from their broken windows or freshly painted facades splattered by paint bombs .	-0.997247598572057	0.316316
de-en	Walaupun dia berpindah ke Greenpoint, dia masih akan melakukan perjalanan.	even after they had moved to greenpoint , would you take the path up .	even after she moved to greenpoint , she would still make the trek .	-0.991710822698228	0.287879
de-en	Khususnya, orang tua yang tinggal bersendirian boleh mempraktikkan cara memberi tumpuan kepada orang selain daripada mereka sendiri.	straight older humans , who live alone , practice in such a way , not to only concentrate on itself .	in particular , older people who live alone can practice how to focus on people other than themselves .	-0.9852186784501992	0.139245
de-en	Nampaknya ada kaitan dengan letupan di Hua Hin.	you go from a connection with the explosions in hua hin , it was said .	there is apparently a connection with the explosions in hua hin .	-0.96210618387129	0.492479
de-en	Ketiga-tiga lelaki itu bersusah payah untuk berenang sementara perahu mereka terus berada di bawah kekuatannya sendiri.	the three men had to swim the difficulties in security , while your boat from your own strength moving .	the three men struggled to swim to safety while their boat continued under its own power .	-0.958634122198454	0.153622
de-en	Tilam kotor ditinggalkan di lantai salah satu bilik tidur di rumah selepas Pengusiran	a dirty mattress that is left in one of the house &apos;s bedrooms after being deleted on the floor	a dirty mattress left on the floor of one of the bedrooms in the house after the eviction	-0.954769384903391	0.253474
de-en	Ini bukan iklan yang tenang untuk perkara sebenar yang ada.	this is not cooperative advertising for one &apos;s own cause .	it &apos;s not calm advertisement for the actual matter at hand .	-0.9464712065754392	0.13078499999999998
de-en	Pemimpin Demokrat Senat Harry Reid mengatakan dia yakin bahawa calon presiden Demokrat Hillary Clinton akan mencalonkan hakim Merrick Garland ke Mahkamah Agung jika dia terpilih sebagai Presiden.	harry reid , anführer of the democrats in the senate , is convinced that the presidency candidate of the democrats , hillary clinton will nominate the judge merrick garland for highest gericht .	senate democratic leader harry reid says he is convinced that democratic presidential candidate hillary clinton will nominate judge merrick garland to the supreme court if she is elected president .	-0.945836894919085	0.192551
de-en	"""Dia (Anzrah) pergi ke pemeriksaan Doping dan menuduh bahawa dia adalah Ferguson Rotich, menyerahkan sampel, dan menandatanganinya,"" jelas Stephan Arap SOI, chef de misi Kenya."	he ( american ) has gone to the doping control station and has spent themselves as ferguson rotich , the test made and signed , &quot; explained kenyan chief executive de mission stephan arap soi .	&quot; he ( anzrah ) went to the doping check and alleged that he was ferguson rotich , handed in the sample , and signed for it , &quot; explained stephan arap soi , kenya &apos;s chef de mission .	-0.9403323479874092	0.15371
de-en	Harus ada pelaburan dalam infrastruktur, kata Trump dan Clinton hampir secara verbal.	in the need to be invested , trump and clinton say almost eloquently .	there has to be investment in infrastructure , trump and clinton say almost verbatim .	-0.91259035350632	0.433534
de-en	Pemegang rekod sebelumnya, Paus Greenland yang berusia 211 tahun, di lehernya hujung Harpoon berusia 120 tahun dimasukkan, ditangkap dari Alaska.	even the previous record holder , a 211-year-old greenland whale in whose bacon on the neck put a 120-year-old harpoon top , was caught off alaska .	the previous record holder , a 211-year-old greenland whale , in whose neck a 120-year-old harpoon tip was lodged , was caught off alaska .	-0.903606675562224	0.5608479999999999
de-en	Tetapi adakah keputusan Yougov benar?	but are the results of yougov ?	but are yougov &apos;s results true ?	-0.8993718069368599	0.290715
de-en	Ingatlah, itulah yang diberikan untuk Moscow yang mempunyai ketakutan mendalam akan perubahan rejim.	this is for moscow , mind you , as a matter of course , the self has to change a deep-seated fear of the regime .	mind you , that &apos;s a given for moscow which has its own deep-seated fear of regime change .	-0.89214432451996	0.156397
de-en	Dia tenang dengan tindakan keganasan: orang di nombor 94 adalah jirannya, mereka pasti tidak ada kaitan dengan itu.	which concerns acts of violence , she is appeasing : the people in the 94 are their neighbours , those that were not certainly .	she is calm about acts of violence : the people at number 94 are her neighbours , they certainly had nothing to do with it .	-0.8877835281161891	0.170998
de-en	"""cuma- jangan tidur siang,"" kata Fietze."	&quot; only please do not make a nap of lunch , &quot; says fietze .	&quot; just - please don &apos;t take an afternoon nap , &quot; says fietze .	-0.886414806879876	0.333448
de-en	Walaupun Luxembourg adalah rumah bagi industri dana besar, seperti Dublin, infrastrukturnya membuatnya merosot.	luxembourg is home to a large fund industry , but as well as dublin infrastructure .	while luxembourg is home to a large funds industry , like dublin , its infrastructure lets it down .	-0.874184888047058	0.343321
de-en	Empat lontaran terpanjang tahun ini dilakukan oleh wanita yang mendapat emas.	the four widest litters this year go to the account of the great gold favorite .	this year &apos;s four longest throws were by the woman tipped for gold .	-0.8668391300488449	0.125122
de-en	Pingat gangsa dari Olimpik 2008 juga dirampas, tetapi dikembalikan kepadanya setelah keputusan Mahkamah Timbangtara untuk sukan, CAS.	the also acknowledged bronze medal of the 2008 olympic games received cas because of a ruling by the international sports court .	his bronze medal from the 2008 olympics was also taken away , but it was returned to him following a decision by the international court of arbitration for sport , cas .	-0.851077071784717	0.101689
de-en	Mereka mengejar bukan hanya garis penamat atau dinding permulaan tetapi juga, di liputan televisyen, satu lagi baris ejekan: dunia, atau Olimpik.	they don &apos;t just hunt down the finishing line or the starting point , but also in the television broadcast , another hitch goal : the world or the olympics .	they are chasing not only the finish line or the starting wall but also , in the televised coverage , another taunting line : that of the world , or olympic , record .	-0.8436833895230359	0.163668
de-en	"Di samping itu, beberapa pasaran utama menyaksikan ""perubahan iklim ekonomi"", yang menyebabkan pembelian lebih sedikit."	in addition , in some core markets , there has been a reluctance to buy in some core markets .	in addition , some key markets saw &quot; changed economic climates &quot; , which led to fewer purchases .	-0.842670824605093	0.139245
de-en	Semasa Putin berkuasa, dia menamakan Ivanov sebagai salah satu daripada lima orang yang sangat dia percayai.	as putin to power called it arrived ivanov as one of five people , which he to most familiar .	when mr putin came to power , he named mr ivanov as one of the five people he trusted most .	-0.842272705043136	0.231512
de-en	"Sorotan lain dari kem musim panas termasuk memancing di kolam berdekatan, menghabiskan malam di sekitar api unggun, dan ""malam gala"" penutup."	other highlights of the leisure were fishing in a nearby pond , the evenings on fire and the final &quot; bunte evening . &quot;	other highlights of the summer camp included fishing in a nearby pond , spending the evenings around a campfire , and the concluding &quot; gala night &quot; .	-0.839105920880119	0.329022
de-en	Verb menggunakan pengedar yang sama untuk Bagel dan membeli model mesin Espresso yang sama.	verb used the same distributor for the badge bought the same espresso model .	verb uses the same distributor for the bagels and bought the same model of espresso machine .	-0.8314633481688181	0.364657
de-en	Pemain berusia 29 tahun itu membela diri dengan mengatakan bahawa dia menderita sakit gigi yang teruk setelah operasi.	she had strong toothaches after surgery , defending the 29-year-old .	the 29-year-old defended herself by saying she had suffered with bad toothache after an operation .	-0.826669441838164	0.13015
de-en	Tetapi bagi pemerhati yang telah mengalami perkauman, lensa tersebut mengingatkan mereka akan stereotaip yang menyakitkan dalam bertindak.	but outsiders who have experienced racism reminded the filter of offending cliches .	but for observers who have experienced racism , the lens reminded them of hurtful stereotypes in action .	-0.8237117601995799	0.215206
de-en	Penduduk mengejutkan dua lelaki itu, yang melarikan diri.	the resident surprised the two and suggested the unholy .	the residents surprised the two men , who fled .	-0.814446657791637	0.259654
de-en	Walaupun mengalami kerugian kecil (dari 8,7 peratus hingga 6 persen), orang-orang Hijau akan kembali ke Parlimen wilayah Schwerin.	the greens are hesitating , despite slight losses , with 6 per cent ( previously 8.7 per cent ) back in the weigh-in country day .	despite small losses ( from 8.7 percent to 6 percent ) , the greens will return to schwerin &apos;s regional parliament .	-0.8098940303279839	0.0850127
de-en	Penguasaan mereka adalah mutlak, setelah semua ini adalah Keluar ke-39 mereka Tanpa Kalah, sekali lagi belum pernah terjadi sebelumnya.	their dominance was absolutely , after all , their 39.ter unlagged commitment , which is also unprecedented .	their dominance was absolute , after all this was their 39th outing unbeaten , again unprecedented .	-0.8045653564436729	0.214792
de-en	Pencarian ini kini berlaku di seluruh Jerman, kerana Sven S. mungkin melakukan perjalanan dengan kereta.	meanwhile , nationwide , because sven s. could be traveling by car .	this search is now happening across germany , because sven s. might be travelling by car .	-0.7890270701165341	0.269203
de-en	Kedua-dua lelaki dan dua wanita itu telah melakukan banyak kejahatan sejak pertengahan bulan Julai, dan melakukan kesalahan itu sebagai satu kumpulan, membahagikan pekerjaan mereka dengan cara yang sangat profesional.	the two women and two men had committed since in the middle of july of this year several crimes and thereby arbeitsteilig and particularly professionally had at the community level , proceeded .	the two men and two women had committed multiple crimes since mid-july , and had committed the offences as a group , dividing up their work in a particularly professional way .	-0.788879477571612	0.0992499
de-en	Trump tidak memandang serius ancaman kekalahan pilihan raya	trump sees the threat of election defeat not so tight	trump is not taking the threat of election defeat too seriously	-0.7765329857257991	0.448952
de-en	Sehingga dapat menjawab pertanyaan mengenai pergerakan bisnis tambahan, sehubungan dengan penciptaan pekerjaan, Dewan komunal memutuskan untuk meminda rancangan penggunaan ruang pertama yang Ditarik Semula pada musim bunga tahun ini.	to requests for the establishment of additional businesses , associated with the creation of jobs , to be able to offspring , decided to amend the municipal council , the first in the spring of this year , the newly created land use plan in sub-areas .	so that it would be able to answer questions on the movement of additional businesses , in connection with the creation of jobs , the communal council decided to amend the space usage plan first re-drawn in spring of this year .	-0.7738778276709829	0.313936
de-en	Saya gembira kami mendapat sebilangan Licks yang kotor itu.	i &apos;m glad we &apos;ve taken some of these dirty leaks on film . &quot;	i &apos;m glad we got some of those dirty licks caught on tape . &apos;	-0.772106544323895	0.287879
de-en	Pada waktu malam fikiran anda tidak berhenti berpusing, anda terbangun berjam-jam setiap malam, dan pada waktu pagi tiba, tidur jauh dari fikiran anda bahkan sebelum penggera anda berbunyi.	in the evening , you &apos;re loosing forever around , and at night you &apos;re waking up for hours awake , tomorrow is already well before the clock rings can no longer be thinking about sleep .	in the evening your mind won &apos;t stop whirring , you lie awake for hours each night , and by the time morning comes , sleep is far from your mind even well before your alarm goes off .	-0.771017059775685	0.104871
de-en	Doktor mengesyorkan pemeriksaan di makmal tidur untuk pesakit yang berdengkur mengganggu pernafasan mereka, untuk orang yang merasa mengantuk pada siang hari, untuk Sleepwalkers, atau jika penyebab gangguan tidur tidak dapat diketahui, jelas Fietze.	for the investigation in the sleep laboratory physician , rates of dropouts , for example , in the case of snoring with breathing , in the case of pathological daytime sleepiness , in the case of sleepwalkers , or if you don &apos;t find the cause of a sleep disorder , explains fietze .	doctors recommend an examination in a sleep lab for patients whose snoring disrupts their breathing , for people who feel abnormally sleepy during the day , for sleepwalkers , or if the cause of a sleep disorder cannot be pinpointed , explains fietze .	-0.770530495357462	0.216982
de-en	Dari 1 Oktober 2016, individu dan Perusahaan komersial dan industri dari Welschenkahl, Neudorf, Reuth, Azendorf, Lopp, Lindenberg dan Zultenberg perlu menggali lebih mendalam.	1 . october 2016 will have to attack the citizens , as well as the commercial and industrial sectors from welschen kahl , neudorf , reuth , azendorf , lopp , lindenberg and zultenberg deep in the purse .	from 1 october 2016 , individuals and commercial and industrial enterprises from welschenkahl , neudorf , reuth , azendorf , lopp , lindenberg and zultenberg will have to dig a little deeper .	-0.7697640973588579	0.398387
de-en	Pengarah urusan Gfk turun setelah mengecewakan angka	gfk leads after disappointing business figures	gfk managing director steps down after disappointing figures	-0.7639064104164139	0.236682
de-en	Penarikan semula telah menyebabkan kekecohan mengenai satu penggal.	with the recall action there is eddy around a term .	the recall has led to fuss about one term .	-0.75438465486833	0.188503
de-en	Haiwan Lima Meter Panjang boleh melambung sejauh 2,6 km / J jika perlu- tetapi kelajuan maksimum ini setengah secepat segel.	only if it depends on it , accelerated that five meters long animal on full 2.6 km / h - and is half as fast with this maximum speed as a seal .	the five-metre-long animal can ramp this up to 2.6 km / h if necessary - but this maximum speed is half as fast as a seal .	-0.7494864176240009	0.284541
de-en	New York: Kempen Donald Trump digugat kerana didakwa tidak melakukan apa-apa setelah diberitahu bahawa pengarah operasi di North Carolina menarik pistol ke arah seorang staf ketika mereka memandu di Jeep pada bulan Februari.	new york : donald trump &apos;s campaign has been indicted for alleged inaction after she was informed that her campaign manager for north carolina , in february , i directed a gun on an employee while they were in february in a jeep on the road .	new york : donald trump &apos;s campaign was sued for allegedly doing nothing after being told that the director of its north carolina operations pulled a gun on a staffer as they drove in a jeep in february .	-0.744640425482768	0.229699
de-en	"Walaupun di pengedar kereta Maier, Thomas Sulz berbicara tentang ""sedikit kerugian, paling banyak"", tetapi juga mengakui bahawa ""Terdapat kekurangan perdagangan yang lewat""."	thomas sulz also speaks of a &quot; maximum slight decline &quot; at the autohaus maier , but also admits that , of course , the &quot; running track &quot; is missing .	even at the maier car dealership , thomas sulz talked of &quot; a slight loss , at the most &quot; , but also admitted that &quot; there had been a lack of passing trade &quot; .	-0.735541645348029	0.107965
de-en	"Pada bulan Jun, model rahsia Victoria yang asli Stephanie Seymour mengkritik Jenner dan rakannya Gigi Hadid, memanggil mereka sebagai ""Bitches of the moment."""	in june , the former victoria &apos;s secret-model stephanie seymour jenner and her colleague , gigi hadid , criticised and called them &quot; the mistpieces of the moment . &quot;	in june , original victoria &apos;s secret model stephanie seymour criticised jenner and her colleague gigi hadid , calling them the &quot; bitches of the moment . &quot;	-0.7255961460856909	0.345432
de-en	"Pendaftaran di UK adalah semua yang diperlukan sehingga kini untuk ""pasport Eu""."	for the so-called eu passport , they are now available in britain .	registration in the uk is all that has been required to date for the &quot; eu passport &quot; .	-0.7229097010838941	0.10838
de-en	Ketika hos radio konservatif Hugh Hewitt berusaha menolong Trump melunaskan pernyataan itu dengan mengingatkannya bahawa Encik Obama ingin menghancurkan Isis, calon Presiden Republik tidak akan memilikinya.	as the conservative radio moderator hugh hewitt mr. trump to help wanted to weaken the statement somewhat as it of the fact reminded that mr. obama isis to destroy wants to know , wanted the republican presidential candidate nothing of it .	when the conservative radio host hugh hewitt tried to help mr. trump soften the remark by reminding him that mr. obama wants to destroy isis , the republican presidential nominee would not have it .	-0.712286949019697	0.143273
de-en	Bulan lalu, para penunjuk perasaan di Gondar, sebuah kota Amhara, menyerang perniagaan yang dimiliki oleh orang Tigray, dan kebencian Anti-Tigrayan menjadi lebih umum di media sosial.	last month , protesters in gondar , an amusing city , run by tigray , and the hatred of tigray , became increasingly common in the social media .	last month , protesters in gondar , an amhara town , attacked businesses owned by tigrayans , and anti-tigrayan hatred is becoming more common in social media .	-0.690282797393066	0.359156
de-en	Majlis komuniti memfokuskan pada topik berkaitan pembinaan dalam sesi terbarunya.	with issues around building , the council has focused on focusing on the recent meeting .	the commune &apos;s council focused on construction-related topics in its most recent session .	-0.6898121013817011	0.125122
de-en	"""cuma- jangan tidur siang,"" kata Fietze."	“ only please ” fietze make , say no midday sleep .	&quot; just - please don &apos;t take an afternoon nap , &quot; says fietze .	-0.68672501475318	0.101751
de-en	Dia memasukkan hati dan jiwanya ke dalam Persatuan Bekalan Air, dan hidup seolah-olah itu adalah syarikatnya sendiri.	he has worked with a lot of heart blood for its water purpose association , and he has lived the water the association is not literally , as if it were his own company .	he put his heart and soul into the water supply association , and lived for it as if it were his own company .	-0.6854196864969011	0.286342
de-en	Setelah pinggan dibersihkan di Eisenberg, dia dan Mr. Coe mengeluarkan pencuci mulut yang telah mereka sediakan di rumah: pencuci mulut prun yang Presiden Roosevelt makan untuk makan tengah hari.	after the plates were cleared at eisenberg &apos;s , they moved and coe a dessert that they had prepared at home : the plum dessert , the president roosevelt to lunch .	after the plates were cleared at eisenberg &apos;s , she and mr. coe pulled out a dessert they had prepared at home : the prune dessert that president roosevelt ate for lunch .	-0.684037116060905	0.5067050000000001
de-en	Berikutan skandal Doping kedua di Olimpik Rio, masalah akan timbul bagi atlet trek dan lapangan Kenya.	kenya &apos;s athletics threats threaten after the second doping affair at the olympics .	following the second doping scandal at the rio olympics , trouble is looming for kenya &apos;s track and field athletes .	-0.6814553432058521	0.142566
de-en	"""itu boleh menjadi masalah bagi Bank kecil,"" jika bank itu menjaga wang mereka secara percuma."	&quot; this can become a problem for a small bank &quot; if it hurts money for free .	&quot; that can be a problem for a small bank , &quot; if the bank is looking after their money for free .	-0.676556535599665	0.369193
de-en	"Yang tidak benar sama sekali - tentu anda mendaftar untuk itu, ""katanya."	what is not true at all -- of course , it has been adhered to , &quot; she said .	which is not true at all -- of course you sign up for it , &quot; she said .	-0.6682518139388759	0.562693
de-en	Sekiranya anda pindah ke sini, anda harus menyedari hal itu - sama seperti seseorang yang bergerak ke kawasan yang penuh dengan pub harus tahu bahawa mereka tidak benar-benar mengeluh tentang kebisingan.	if you prefer , you should be aware of this - just as someone dragging into a pub district can complain about noise there .	if you move here , you should be aware of that - just like someone who moves into an area full of pubs should know they can &apos;t really complain about the noise .	-0.6648290838413491	0.215069
de-en	"""Sejujurnya sukar untuk saya mengulas masa saya dari semalam,"" kata Martin."	“ me it falls honestly said heavily to commentate the time trial from yesterday to ” , meant martin .	&quot; it &apos;s honestly hard for me to comment on my time from yesterday , &quot; said martin .	-0.6632370589265589	0.125822
de-en	Malah bekalan dari musim bunga baru kadang-kadang hanya dikekalkan kerana tangki yang dinaikkan di Pettstadt diisi oleh Hosepipe.	also , the supply of newbrun can only be upheld because you filled the high-profile containers of petton town with hoses .	even the supply from the new spring was sometimes only maintained because the elevated tank at pettstadt was filled by hosepipe .	-0.6629015819349999	0.0931494
de-en	Ahli sukan yang mesra tidak kekurangan anugerah.	awards there is no shortage of the sympathetic sportsman .	the friendly sportsman is not lacking for awards .	-0.662362621449264	0.165904
de-en	Sama ada anda didekati dari depan atau belakang, Video ini akan menunjukkan kepada anda cara menghidupkan jadual di Mugger anda.	regardless of whether you will show approaches you from the front or from the rear watch this video to see how you turn around for your robber , the tables .	whether you &apos;re approached from in front or behind , this video will show you how to turn the tables on your mugger .	-0.661165450020459	0.107206
de-en	Untuk mengelakkannya hanya dicuri, ia SINKES turun ketika mengukur, menjadikan rodanya hilang ke bahagian luar Bullet-Proof yang berperisai.	so that it is not simply stolen , it is lowered in the measuring mode , so that the wheels in the armored and by the way also shuffle-safe outer cover disappear .	to prevent it from simply being stolen , it sinks down when measuring , making its wheels disappear into the armoured , bullet-proof exterior .	-0.659759205432654	0.08968229999999999
de-en	Ticagrelor, yang dibuat oleh firma UK Astrazeneca dan dijual dengan nama dagang Brilique, mengurangkan risiko ini dengan membuat gumpalan kurang mungkin.	ticagrelor , which is manufactured by british company astrazeneca and is displaced under the trade name brilique , reduces this risk by making it more unlikely to educate blood islets .	ticagrelor , which is made by uk firm astrazeneca and sold under the trade name brilique , reduces this risk by making clots less likely .	-0.659165381459471	0.451927
de-en	"""Kami seperti pekerja sosial mereka!"" Mengumpulkan rakan sekerja dari timbunan rekod."	&quot; we are like their social workers ! &quot; we have a staff of a record pile .	&quot; we &apos;re like their social workers ! &quot; pipes up a co-worker from a stack of records .	-0.654012332237191	0.353787
de-en	Krautmann mengatakan seorang pemerhati berhampiran Livingston melaporkan hujan 13.75 inci dari tengah malam hingga pagi Jumaat.	according to herb man an observer announced in close proximity to livingstone from midnight to friday tomorrow from 13,75 duty rain .	krautmann says one observer near livingston reported 13.75 inches of rain from midnight to friday morning .	-0.644747694176775	0.173371
de-en	Percubaan untuk mencapai Phillip tidak berjaya.	attempts to contact philip were just as wrong .	attempts to reach phillip were unsuccessful .	-0.6438028177848609	0.211053
de-en	Dua lelaki tidak dikenali memecah masuk sebuah pangsapuri di sebuah bangunan pangsapuri di Lindenweg pada hari Jumaat pagi sekitar jam 8.50 pagi.	two unknown men were forcibly invaded in an apartment in a multi-family house in the lime tree on friday morning at 8 : 50 a.m .	two unknown men broke into an apartment in an apartment building in lindenweg on friday morning at around 8.50am .	-0.641280644828014	0.245154
de-en	Dan dalam keadaan ini, dia segera memberikan wang hadiah sebanyak 25,000 Euro.	and so he gave the prize money of 25,000 euros the same .	and in this vein , he passed the prize money of 25,000 euros on straight away .	-0.638988828290685	0.34754
de-en	Sepakan Mitchell yang hebat menghentikan Man-Mountain Leone Nakarawa menjaringkan gol ketiga tetapi ia hanya menunda Fiji.	a hevorraging tackle of mitchell stopped the mountain of man leone nakarawa reaching a third gate , but it only held up fiji .	a superb mitchell tackle stopped the man-mountain leone nakarawa from scoring a third but it was only delaying fiji .	-0.6300026096237671	0.131215
de-en	Tetapi ketika dia menghadapi pengawasan yang lebih tinggi selama bulan-bulan terakhir kempen Presiden, lelucon Mr Trump telah membuat sekutu-sekutunya yang setia berada dalam kedudukan yang tidak selesa sehingga harus secara terbuka membela dia tidak peduli seberapa provokatif pernyataannya.	but while he is stepping up in the focus of attention in recent months of his presidential campaign , mr. trump &apos;s henchmen have brought his loyal fellow protesters into the uncomfortable situation to face him , regardless of how provocative his statements may be .	but as he faces heightened scrutiny during the final months of the presidential campaign , mr. trump &apos;s jokes have put his loyal allies in the uncomfortable position of having to publicly stand up for him no matter how provocative his remarks .	-0.6270081795696121	0.204508
