LP	source	translation	reference	HUMAN_score	sentBLEU
de-en	Különösen az egyedül élõ idõsebb emberek gyakorolhatják, hogyan összpontosítsanak másokon kívüli emberekre.	straight older humans , who live alone , practice in such a way , not to only concentrate on itself .	in particular , older people who live alone can practice how to focus on people other than themselves .	-0.9852186784501992	0.139245
de-en	Nyilvánvalóan van kapcsolat a Hua Hin robbanásokkal.	you go from a connection with the explosions in hua hin , it was said .	there is apparently a connection with the explosions in hua hin .	-0.96210618387129	0.492479
de-en	A három férfi küzdött a biztonság érdekében, míg hajója saját hatalma alatt haladt tovább.	the three men had to swim the difficulties in security , while your boat from your own strength moving .	the three men struggled to swim to safety while their boat continued under its own power .	-0.958634122198454	0.153622
de-en	A ház kihúzása után piszkos matrac maradt a ház egyik hálószobájának padlóján	a dirty mattress that is left in one of the house &apos;s bedrooms after being deleted on the floor	a dirty mattress left on the floor of one of the bedrooms in the house after the eviction	-0.954769384903391	0.253474
de-en	Ez nem nyugodt hirdetés a tényleges ügyben.	this is not cooperative advertising for one &apos;s own cause .	it &apos;s not calm advertisement for the actual matter at hand .	-0.9464712065754392	0.13078499999999998
de-en	Harry Reid, a Szenátus demokratikus vezetője szerint meg van győződve arról, hogy Hillary Clinton demokratikus elnökjelölt Merrick Garland bírót jelöli a Legfelsőbb Bíróságba, ha őt választják elnökévé.	harry reid , anführer of the democrats in the senate , is convinced that the presidency candidate of the democrats , hillary clinton will nominate the judge merrick garland for highest gericht .	senate democratic leader harry reid says he is convinced that democratic presidential candidate hillary clinton will nominate judge merrick garland to the supreme court if she is elected president .	-0.945836894919085	0.192551
de-en	"""Ő (Anzrah) elment a doppingellenőrzésre és azt állította, hogy ő Ferguson Rotich, beadta a mintát, és aláírta."" - magyarázta Stephan Arap SOI, Kenya főszakácsának feladata."	he ( american ) has gone to the doping control station and has spent themselves as ferguson rotich , the test made and signed , &quot; explained kenyan chief executive de mission stephan arap soi .	&quot; he ( anzrah ) went to the doping check and alleged that he was ferguson rotich , handed in the sample , and signed for it , &quot; explained stephan arap soi , kenya &apos;s chef de mission .	-0.9403323479874092	0.15371
de-en	Be kell fektetni az infrastruktúrába - mondják Trump és Clinton szinte szó szerint.	in the need to be invested , trump and clinton say almost eloquently .	there has to be investment in infrastructure , trump and clinton say almost verbatim .	-0.91259035350632	0.433534
de-en	Az előző rekordot, a 211 éves grönlandi bálnát, akinek a nyakába fektette a 120 éves Harpoon hegyét, Alaszkából elfogták.	even the previous record holder , a 211-year-old greenland whale in whose bacon on the neck put a 120-year-old harpoon top , was caught off alaska .	the previous record holder , a 211-year-old greenland whale , in whose neck a 120-year-old harpoon tip was lodged , was caught off alaska .	-0.903606675562224	0.5608479999999999
de-en	De igazak-e Yougov eredményei?	but are the results of yougov ?	but are yougov &apos;s results true ?	-0.8993718069368599	0.290715
de-en	Ne feledje, ez Moszkva számára adományozott, amelynek saját mélyreható félelme van a rendszerváltástól.	this is for moscow , mind you , as a matter of course , the self has to change a deep-seated fear of the regime .	mind you , that &apos;s a given for moscow which has its own deep-seated fear of regime change .	-0.89214432451996	0.156397
de-en	Nyugodt az erőszakos cselekedetekkel kapcsolatban: a 94-es számú emberek szomszédai, természetesen nekik semmi köze sincs hozzá.	which concerns acts of violence , she is appeasing : the people in the 94 are their neighbours , those that were not certainly .	she is calm about acts of violence : the people at number 94 are her neighbours , they certainly had nothing to do with it .	-0.8877835281161891	0.170998
de-en	`` csak - kérjük, ne vegye le délutáni napszemüveget '' - mondja Fietze.	&quot; only please do not make a nap of lunch , &quot; says fietze .	&quot; just - please don &apos;t take an afternoon nap , &quot; says fietze .	-0.886414806879876	0.333448
de-en	Míg Luxemburgban nagy alapok működnek, például Dublinban, az infrastruktúrája enyhíti.	luxembourg is home to a large fund industry , but as well as dublin infrastructure .	while luxembourg is home to a large funds industry , like dublin , its infrastructure lets it down .	-0.874184888047058	0.343321
de-en	Az idei négy leghosszabb dobást a nő végezte aranyra.	the four widest litters this year go to the account of the great gold favorite .	this year &apos;s four longest throws were by the woman tipped for gold .	-0.8668391300488449	0.125122
de-en	A 2008. évi olimpiai játékokból származó bronzérmét szintén elvitték, de azt a CAS Nemzetközi Sport Választott Bírósága döntése alapján visszatérítették neki.	the also acknowledged bronze medal of the 2008 olympic games received cas because of a ruling by the international sports court .	his bronze medal from the 2008 olympics was also taken away , but it was returned to him following a decision by the international court of arbitration for sport , cas .	-0.851077071784717	0.101689
de-en	Nemcsak a célvonalat vagy a kiindulási falat üldözik, hanem a televíziós közvetítésben egy másik kísérteties sort is: a világélet vagy az olimpiai rekordot.	they don &apos;t just hunt down the finishing line or the starting point , but also in the television broadcast , another hitch goal : the world or the olympics .	they are chasing not only the finish line or the starting wall but also , in the televised coverage , another taunting line : that of the world , or olympic , record .	-0.8436833895230359	0.163668
de-en	Ezenkívül néhány kulcsfontosságú piacon `` megváltozott gazdasági éghajlat '' tapasztalható, ami kevesebb vásárlást eredményezett.	in addition , in some core markets , there has been a reluctance to buy in some core markets .	in addition , some key markets saw &quot; changed economic climates &quot; , which led to fewer purchases .	-0.842670824605093	0.139245
de-en	Amikor Putyin úr hatalomra került, Ivanov urat nevezte az öt legmegbízhatóbb ember közé.	as putin to power called it arrived ivanov as one of five people , which he to most familiar .	when mr putin came to power , he named mr ivanov as one of the five people he trusted most .	-0.842272705043136	0.231512
de-en	A nyári tábor egyéb kiemelt eseményei között szerepelt a közeli tóban horgászás, az esték tábortűz körül történő eltöltése és a záró „gálaéj”.	other highlights of the leisure were fishing in a nearby pond , the evenings on fire and the final &quot; bunte evening . &quot;	other highlights of the summer camp included fishing in a nearby pond , spending the evenings around a campfire , and the concluding &quot; gala night &quot; .	-0.839105920880119	0.329022
de-en	A Verb ugyanazt a forgalmazót használja a Bagels-hez, és ugyanazt az eszpresszógépet vásárolta.	verb used the same distributor for the badge bought the same espresso model .	verb uses the same distributor for the bagels and bought the same model of espresso machine .	-0.8314633481688181	0.364657
de-en	A 29 éves férfi megvédte magát azzal, hogy műtét után súlyos fogfájást szenvedett.	she had strong toothaches after surgery , defending the 29-year-old .	the 29-year-old defended herself by saying she had suffered with bad toothache after an operation .	-0.826669441838164	0.13015
de-en	A rasszizmust átélő megfigyelők számára azonban a lencse emlékeztette őket a fájdalmas sztereotípiákra.	but outsiders who have experienced racism reminded the filter of offending cliches .	but for observers who have experienced racism , the lens reminded them of hurtful stereotypes in action .	-0.8237117601995799	0.215206
de-en	A lakosok meglepte a két férfit, akik elmenekültek.	the resident surprised the two and suggested the unholy .	the residents surprised the two men , who fled .	-0.814446657791637	0.259654
de-en	A kicsi veszteségek ellenére (8,7 százalékról 6 százalékra) a Zöldek visszatérnek Schwerin regionális parlamentjéhez.	the greens are hesitating , despite slight losses , with 6 per cent ( previously 8.7 per cent ) back in the weigh-in country day .	despite small losses ( from 8.7 percent to 6 percent ) , the greens will return to schwerin &apos;s regional parliament .	-0.8098940303279839	0.0850127
de-en	Uralkodásuk abszolút volt, elvégre ez volt a harmadik harmadik turnéjuk, még soha nem látott.	their dominance was absolutely , after all , their 39.ter unlagged commitment , which is also unprecedented .	their dominance was absolute , after all this was their 39th outing unbeaten , again unprecedented .	-0.8045653564436729	0.214792
de-en	Ez a keresés most Németországban zajlik, mert Sven S. esetleg autóval utazik.	meanwhile , nationwide , because sven s. could be traveling by car .	this search is now happening across germany , because sven s. might be travelling by car .	-0.7890270701165341	0.269203
de-en	A két férfi és két nő július közepe óta több bűncselekményt követett el, és a bűncselekményeket csoportként követték el, munkájukat különösen profi módon osztva fel.	the two women and two men had committed since in the middle of july of this year several crimes and thereby arbeitsteilig and particularly professionally had at the community level , proceeded .	the two men and two women had committed multiple crimes since mid-july , and had committed the offences as a group , dividing up their work in a particularly professional way .	-0.788879477571612	0.0992499
de-en	Trump nem veszi túl komolyan a választási vereség fenyegetését	trump sees the threat of election defeat not so tight	trump is not taking the threat of election defeat too seriously	-0.7765329857257991	0.448952
de-en	Annak érdekében, hogy a vállalkozások mozgásával kapcsolatos kérdésekre a munkahelyteremtés kapcsán válaszoljon, a Közösségi Tanács úgy döntött, hogy ennek a tavasznak először újrakészíti a helyhasználati tervet.	to requests for the establishment of additional businesses , associated with the creation of jobs , to be able to offspring , decided to amend the municipal council , the first in the spring of this year , the newly created land use plan in sub-areas .	so that it would be able to answer questions on the movement of additional businesses , in connection with the creation of jobs , the communal council decided to amend the space usage plan first re-drawn in spring of this year .	-0.7738778276709829	0.313936
de-en	Örülök, hogy bekaptuk néhány piszkos licks szalagot.	i &apos;m glad we &apos;ve taken some of these dirty leaks on film . &quot;	i &apos;m glad we got some of those dirty licks caught on tape . &apos;	-0.772106544323895	0.287879
de-en	Este az agyad nem hagyja abba a vihogást, minden este órákon át ébren fekszik, és amíg a reggel eljön, az alvás még messze van a fejedben, még mielőtt a riasztás kialudna.	in the evening , you &apos;re loosing forever around , and at night you &apos;re waking up for hours awake , tomorrow is already well before the clock rings can no longer be thinking about sleep .	in the evening your mind won &apos;t stop whirring , you lie awake for hours each night , and by the time morning comes , sleep is far from your mind even well before your alarm goes off .	-0.771017059775685	0.104871
de-en	Az orvosok alváslaboratóriumban történő vizsgálatot javasolnak azoknak a betegeknek, akiknek a horkolás zavarja a légzést, azok számára, akik a nap folyamán szokatlanul álmosnak érzik magukat, vagy az Sleepwalkers számára, vagy ha az alvási rendellenesség okát nem lehet pontosan meghatározni, magyarázza Fietze.	for the investigation in the sleep laboratory physician , rates of dropouts , for example , in the case of snoring with breathing , in the case of pathological daytime sleepiness , in the case of sleepwalkers , or if you don &apos;t find the cause of a sleep disorder , explains fietze .	doctors recommend an examination in a sleep lab for patients whose snoring disrupts their breathing , for people who feel abnormally sleepy during the day , for sleepwalkers , or if the cause of a sleep disorder cannot be pinpointed , explains fietze .	-0.770530495357462	0.216982
de-en	2016. október 1-jétől a Welschenkahl, Neudorf, Reuth, Azendorf, Lopp, Lindenberg és Zultenberg magánszemélyeknek, valamint ipari és ipari vállalkozásoknak egy kicsit mélyebbre kell ásniuk.	1 . october 2016 will have to attack the citizens , as well as the commercial and industrial sectors from welschen kahl , neudorf , reuth , azendorf , lopp , lindenberg and zultenberg deep in the purse .	from 1 october 2016 , individuals and commercial and industrial enterprises from welschenkahl , neudorf , reuth , azendorf , lopp , lindenberg and zultenberg will have to dig a little deeper .	-0.7697640973588579	0.398387
de-en	A Gfk ügyvezető igazgatója visszalép az adatok csalódása után	gfk leads after disappointing business figures	gfk managing director steps down after disappointing figures	-0.7639064104164139	0.236682
de-en	A visszahívás körülbelül egy ciklus összezavarodását eredményezte.	with the recall action there is eddy around a term .	the recall has led to fuss about one term .	-0.75438465486833	0.188503
de-en	Az öt méter hosszú állat ezt 2,6 km / H sebességre növelheti, ha szükséges, de ez a maximális sebesség fele olyan gyors, mint egy pecsét.	only if it depends on it , accelerated that five meters long animal on full 2.6 km / h - and is half as fast with this maximum speed as a seal .	the five-metre-long animal can ramp this up to 2.6 km / h if necessary - but this maximum speed is half as fast as a seal .	-0.7494864176240009	0.284541
de-en	New York: Donald Trump kampányát azzal állították be, hogy állítólag semmit sem tettek, miután elmondták, hogy Észak-Karolina műveleteinek igazgatója fegyvert húzott az egyik alkalmazottra, amikor februárban dzsip vezettek be.	new york : donald trump &apos;s campaign has been indicted for alleged inaction after she was informed that her campaign manager for north carolina , in february , i directed a gun on an employee while they were in february in a jeep on the road .	new york : donald trump &apos;s campaign was sued for allegedly doing nothing after being told that the director of its north carolina operations pulled a gun on a staffer as they drove in a jeep in february .	-0.744640425482768	0.229699
de-en	"Még a Maier autókereskedésben is, Thomas Sulz beszélt a legfeljebb ""enyhe veszteségről"", de elismerte, hogy ""hiányzik az áthaladó kereskedelem""."	thomas sulz also speaks of a &quot; maximum slight decline &quot; at the autohaus maier , but also admits that , of course , the &quot; running track &quot; is missing .	even at the maier car dealership , thomas sulz talked of &quot; a slight loss , at the most &quot; , but also admitted that &quot; there had been a lack of passing trade &quot; .	-0.735541645348029	0.107965
de-en	Júniusban az eredeti Victoria titkos modellje, Stephanie Seymour bírálta Jennert és kollégáját, Gigi Hadid-t, és a pillanat szukáinak hívták őket.	in june , the former victoria &apos;s secret-model stephanie seymour jenner and her colleague , gigi hadid , criticised and called them &quot; the mistpieces of the moment . &quot;	in june , original victoria &apos;s secret model stephanie seymour criticised jenner and her colleague gigi hadid , calling them the &quot; bitches of the moment . &quot;	-0.7255961460856909	0.345432
de-en	Az Egyesült Királyságban történő regisztrálás mindaz, amelyre eddig szükség volt az `` Útlevelek '' megszerzéséhez.	for the so-called eu passport , they are now available in britain .	registration in the uk is all that has been required to date for the &quot; eu passport &quot; .	-0.7229097010838941	0.10838
de-en	Amikor a konzervatív rádió Hugh Hewitt megkísérelte segíteni Trump úrnak a megjegyzés megkönnyítését, emlékeztetve arra, hogy Obama úr el akarja pusztítani Iisist, a republikánus elnökjelöltnek nincs rá.	as the conservative radio moderator hugh hewitt mr. trump to help wanted to weaken the statement somewhat as it of the fact reminded that mr. obama isis to destroy wants to know , wanted the republican presidential candidate nothing of it .	when the conservative radio host hugh hewitt tried to help mr. trump soften the remark by reminding him that mr. obama wants to destroy isis , the republican presidential nominee would not have it .	-0.712286949019697	0.143273
de-en	A múlt hónapban az amharai város Gondarban tüntetők támadtak a tigraiak tulajdonában lévő vállalkozásokra, és a tigrák elleni gyűlölet egyre gyakoribbá válik a közösségi médiában.	last month , protesters in gondar , an amusing city , run by tigray , and the hatred of tigray , became increasingly common in the social media .	last month , protesters in gondar , an amhara town , attacked businesses owned by tigrayans , and anti-tigrayan hatred is becoming more common in social media .	-0.690282797393066	0.359156
de-en	A község tanácsa legutóbbi ülésén az építéshez kapcsolódó témákra összpontosított.	with issues around building , the council has focused on focusing on the recent meeting .	the commune &apos;s council focused on construction-related topics in its most recent session .	-0.6898121013817011	0.125122
de-en	`` csak - kérjük, ne vegye le délutáni napszemüveget '' - mondja Fietze.	“ only please ” fietze make , say no midday sleep .	&quot; just - please don &apos;t take an afternoon nap , &quot; says fietze .	-0.68672501475318	0.101751
de-en	Szívét és lelkét a vízellátó társaságba helyezte, és úgy élt, mintha a saját társasága lenne.	he has worked with a lot of heart blood for its water purpose association , and he has lived the water the association is not literally , as if it were his own company .	he put his heart and soul into the water supply association , and lived for it as if it were his own company .	-0.6854196864969011	0.286342
de-en	Miután a tányérokat Eisenbergnél megtisztították, ő és Coe elkészítették egy otthon készített desszertüket: a szilva desszertet, amelyet Roosevelt elnök ebédre evett.	after the plates were cleared at eisenberg &apos;s , they moved and coe a dessert that they had prepared at home : the plum dessert , the president roosevelt to lunch .	after the plates were cleared at eisenberg &apos;s , she and mr. coe pulled out a dessert they had prepared at home : the prune dessert that president roosevelt ate for lunch .	-0.684037116060905	0.5067050000000001
de-en	A Rio olimpiai olimpiai játékok második doppingbotrányát követően nehézségek fenyegetik Kenya atlétikai sportolóit.	kenya &apos;s athletics threats threaten after the second doping affair at the olympics .	following the second doping scandal at the rio olympics , trouble is looming for kenya &apos;s track and field athletes .	-0.6814553432058521	0.142566
de-en	`` Ez problémát jelenthet egy kis bank számára '', ha a bank ingyen vigyáz a pénzükre.	&quot; this can become a problem for a small bank &quot; if it hurts money for free .	&quot; that can be a problem for a small bank , &quot; if the bank is looking after their money for free .	-0.676556535599665	0.369193
de-en	Ami egyáltalán nem igaz - természetesen feliratkozik rá. - mondta.	what is not true at all -- of course , it has been adhered to , &quot; she said .	which is not true at all -- of course you sign up for it , &quot; she said .	-0.6682518139388759	0.562693
de-en	Ha ide költözik, ezt tisztában kell lennie - csakúgy, mint valaki, aki egy kocsmákkal teli területre költözik, tudnia kell, hogy nem igazán panaszkodnak a zajra.	if you prefer , you should be aware of this - just as someone dragging into a pub district can complain about noise there .	if you move here , you should be aware of that - just like someone who moves into an area full of pubs should know they can &apos;t really complain about the noise .	-0.6648290838413491	0.215069
de-en	`` Őszintén nehezen tudom kommentálni a tegnapi időt, '' mondta Martin.	“ me it falls honestly said heavily to commentate the time trial from yesterday to ” , meant martin .	&quot; it &apos;s honestly hard for me to comment on my time from yesterday , &quot; said martin .	-0.6632370589265589	0.125822
de-en	Még az új tavaszi ellátást is csak akkor tartották fenn, mert a Pettstadt emelt tartályát Hosepipe töltötte meg.	also , the supply of newbrun can only be upheld because you filled the high-profile containers of petton town with hoses .	even the supply from the new spring was sometimes only maintained because the elevated tank at pettstadt was filled by hosepipe .	-0.6629015819349999	0.0931494
de-en	A barátságos sportolónak nincs díja.	awards there is no shortage of the sympathetic sportsman .	the friendly sportsman is not lacking for awards .	-0.662362621449264	0.165904
de-en	Függetlenül attól, hogy elölről vagy hátulról megközelítik, ez a videó megmutatja, hogyan kell elfordítani az asztalokat a Muggernél.	regardless of whether you will show approaches you from the front or from the rear watch this video to see how you turn around for your robber , the tables .	whether you &apos;re approached from in front or behind , this video will show you how to turn the tables on your mugger .	-0.661165450020459	0.107206
de-en	Annak elkerülése érdekében, hogy egyszerűen ellopják, a mérés közben süllyed, és kerekei eltűnnek a páncélozott, Bullet-Proof külsejéből.	so that it is not simply stolen , it is lowered in the measuring mode , so that the wheels in the armored and by the way also shuffle-safe outer cover disappear .	to prevent it from simply being stolen , it sinks down when measuring , making its wheels disappear into the armoured , bullet-proof exterior .	-0.659759205432654	0.08968229999999999
de-en	A Ticagrelor, amelyet az Astrazeneca brit cég gyárt és Brilique márkanéven értékesít, csökkenti ezt a kockázatot az alvadások valószínűbbé tétele révén.	ticagrelor , which is manufactured by british company astrazeneca and is displaced under the trade name brilique , reduces this risk by making it more unlikely to educate blood islets .	ticagrelor , which is made by uk firm astrazeneca and sold under the trade name brilique , reduces this risk by making clots less likely .	-0.659165381459471	0.451927
de-en	`` Olyanok vagyunk, mint a szociális munkásuk! '' Felszív egy munkatársat egy halom nyilvántartásból.	&quot; we are like their social workers ! &quot; we have a staff of a record pile .	&quot; we &apos;re like their social workers ! &quot; pipes up a co-worker from a stack of records .	-0.654012332237191	0.353787
de-en	Krautmann szerint egy Livingston melletti megfigyelő éjfél és péntek reggel között 13,75 hüvelyk esőt jelentett.	according to herb man an observer announced in close proximity to livingstone from midnight to friday tomorrow from 13,75 duty rain .	krautmann says one observer near livingston reported 13.75 inches of rain from midnight to friday morning .	-0.644747694176775	0.173371
de-en	A Phillip elérésére tett kísérletek nem voltak sikeresek.	attempts to contact philip were just as wrong .	attempts to reach phillip were unsuccessful .	-0.6438028177848609	0.211053
de-en	Két ismeretlen férfi péntek reggel, körülbelül 8.50 óra körül betört egy lakásba egy lindenwegi apartmanházban.	two unknown men were forcibly invaded in an apartment in a multi-family house in the lime tree on friday morning at 8 : 50 a.m .	two unknown men broke into an apartment in an apartment building in lindenweg on friday morning at around 8.50am .	-0.641280644828014	0.245154
de-en	És ebben az értelemben azonnal eljuttatta a 25 000 eurós nyereményalapot.	and so he gave the prize money of 25,000 euros the same .	and in this vein , he passed the prize money of 25,000 euros on straight away .	-0.638988828290685	0.34754
de-en	A remek Mitchell-akció megakadályozta a Man-Mountain Leone Nakarawa harmadik gólt, de ez csak késleltette Fidzsi-szigeteket.	a hevorraging tackle of mitchell stopped the mountain of man leone nakarawa reaching a third gate , but it only held up fiji .	a superb mitchell tackle stopped the man-mountain leone nakarawa from scoring a third but it was only delaying fiji .	-0.6300026096237671	0.131215
de-en	Mivel azonban az elnöki kampány utolsó hónapjaiban fokozott ellenőrzéssel szembesül, Trump úr viccei miatt hűséges szövetségesei kellemetlen helyzetbe kerültek, mivel nyilvánosan ki kellett állni érte, függetlenül attól, hogy provokatív észrevételei vannak.	but while he is stepping up in the focus of attention in recent months of his presidential campaign , mr. trump &apos;s henchmen have brought his loyal fellow protesters into the uncomfortable situation to face him , regardless of how provocative his statements may be .	but as he faces heightened scrutiny during the final months of the presidential campaign , mr. trump &apos;s jokes have put his loyal allies in the uncomfortable position of having to publicly stand up for him no matter how provocative his remarks .	-0.6270081795696121	0.204508
de-en	Azt mondta, hogy az államnak körültekintéssel és határozottan kell reagálnia a terrorizmus fenyegetésére.	the state must prudently and determined at the same time on terrorist threats to respond .	he said that the state must react to the threat of terrorism with prudence and resolve .	-0.619408940230006	0.159945
de-en	Azt mondta, csak `` igazat mondani ''.	he does nothing other than &quot; tell the truth . &quot;	he said he was just &quot; telling the truth &quot; .	-0.619303607562824	0.18528
de-en	Ezt hívom az idei női olimpiai gimnasztikai csapatnak, és több okból is.	this is what i me women olympic team in gymnastics to introduce , and for more than one reason .	that &apos;s what i call this year &apos;s women &apos;s olympic gymnastics team and for more reasons than one .	-0.61539329326238	0.17669
