LP	source	translation	reference	HUMAN_score	sentBLEU
de-en	すでに知っている人が高齢者合唱団で歌っている場合は、彼らと一緒に行くことができます。	sings someone from the familiar circle in a senior chorus , you can easily join .	if someone you know already sings in a choir for the elderly , you can just go along with them .	-1.1539312705686002	0.141533
de-en	当時のモスクワの反応は激怒した。	moscow &apos;s response at the time was wrapped up .	moscow &apos;s reaction at the time was furious .	-1.1532688005786202	0.417226
de-en	ポルトガル空軍のP-3Cオリオン飛行機が驚異的な低空で急降下	a portuguese-based p-3c orion aircraft of the air force put down an incredible storm flight	a portuguese air force p-3c orion plane swooped in incredibly low	-1.1379495267115	0.142478
de-en	国営テレビで放映されたプーチン大統領との会談で、両方の男性はスタッフの首長が彼自身の要求で辞任したと主張しました。	at a meeting with president putin , broadcast on television , both men claimed the stabbing would resign on their own request .	in a meeting with president putin shown on state television both men claimed that the chief of staff was stepping down at his own request .	-1.1236925563288	0.278687
de-en	誰かが今日これらの男を見守っていました。	someone woke up today about these men .	someone was watching over these guys today .	-1.11924828163556	0.201649
de-en	男性の農場労働者のために調理された女性のチームと、焼きたてのパイが朝食、ランチ、ディナーに出されました。	teams of women coined for male feldarmen and it was served with freshly baked pastes for breakfast , lunch and dinner .	teams of women cooked for male farmworkers , and fresh-baked pie was served at breakfast , lunch and dinner .	-1.11915403260427	0.360766
de-en	国の陸上競技選手は、北京で2015年の世界選手権で最も多くのメダルを獲得しました。	the light athletes of the country won most medals at the wm 2015 in peking .	the country &apos;s track and field athletes won the most medals at the 2015 world championships in beijing .	-1.10800857069783	0.238308
de-en	過去数か月間、私はドイツで初めて安全を感じなくなりました。	i don &apos;t feel in the last few months , for the first time , certainly in germany .	over the past few months , i have no longer felt safe in germany for the first time .	-1.1074249880675902	0.281291
de-en	彼女は最後の名簿のカットをしなかったとき、2008年のオリンピックに失敗しました。	you missed the olympics in 2008 , because they could not qualify for the squad .	she missed out on the 2008 olympics when she did not make the cut for the final roster .	-1.09950777423858	0.110456
de-en	コー氏は数秒、そして三度戻った。	coe took a hit three times .	mr. coe went back for seconds , and thirds .	-1.09152568158111	0.133914
de-en	ワーキンググループのRegine Kundeは、ボランティアは、Deuschleが困難を経験している人を助けるための万能商人として働くことができるようになったことに感謝していると述べました。	regine &apos;s client from the working group suggests that the volunteers are more than thankful that deuschle is now there , the egg legend woolly trades , which has above all a problem .	regine kunde from the working group said that the volunteers are more than grateful that deuschle is now available to work as a jack-of-all-trades to help anyone experiencing difficulties .	-1.0864211885566	0.310391
de-en	2016年9月4日、選挙日および祝日の最終日まで、メクレンブルク-フォアポンメルン州の人々は、人々に相談することなく、もう1つの選挙に耐えなければなりません。	until september 4 , 2016 , the election and final day of the day , mecklenburg-vorpommern will have to leave the race just short of the people .	until 4 september 2016 , election day and the last day of the holidays , people in mecklenburg-vorpommern must put up with one more election without the people being consulted .	-1.08475640059434	0.11976
de-en	うつ病の憂鬱な食べ物、「スクエアミール」	the depressing meal of the economic crisis in a rich meal	the depressing food of the depression , in &quot; a square meal &quot;	-1.04497995469943	0.176761
de-en	試験の準備は一切必要ありません。	for the investigation to prepare one does not have itself actually .	you don &apos;t have to prepare for the examination at all .	-1.03349779275628	0.187036
de-en	彼らがドイツに到着するとすぐにこれが止まると思うなら、あなたは間違っているでしょう、とバールは言います。	who thinks that the end as soon as they arrive in germany , tells bahr .	if you think that this stops as soon as they arrive in germany , you &apos;d be wrong , says bahr .	-1.0108609707209202	0.364847
de-en	リガウアーの新しい建物の多くは、この開発の象徴と見なされています。これは、壊れた窓や塗装爆弾で飛び散った新しく塗装されたファサードから明らかです。	many of the buildings in riga are attacked as symbols of this development : they have inserted slices or freshly painted facades that were thrown at bags with the color .	many of the new buildings in rigauer are seen as symbols of this development : this is clear from their broken windows or freshly painted facades splattered by paint bombs .	-0.997247598572057	0.316316
de-en	彼女がグリーンポイントに引っ越した後でも、彼女はまだトレッキングをしていました。	even after they had moved to greenpoint , would you take the path up .	even after she moved to greenpoint , she would still make the trek .	-0.991710822698228	0.287879
de-en	特に、一人暮らしの高齢者は、自分以外の人に集中する方法を練習できます。	straight older humans , who live alone , practice in such a way , not to only concentrate on itself .	in particular , older people who live alone can practice how to focus on people other than themselves .	-0.9852186784501992	0.139245
de-en	ホアヒンでの爆発との関係があるようです。	you go from a connection with the explosions in hua hin , it was said .	there is apparently a connection with the explosions in hua hin .	-0.96210618387129	0.492479
de-en	3人の男性は、自分のボートが自分の力で動き続ける間、安全に泳ぐのに苦労しました。	the three men had to swim the difficulties in security , while your boat from your own strength moving .	the three men struggled to swim to safety while their boat continued under its own power .	-0.958634122198454	0.153622
de-en	立ち退き後の家の寝室の1つの床に残された汚れたマットレス	a dirty mattress that is left in one of the house &apos;s bedrooms after being deleted on the floor	a dirty mattress left on the floor of one of the bedrooms in the house after the eviction	-0.954769384903391	0.253474
de-en	手元にある実際の問題の落ち着いた宣伝ではありません。	this is not cooperative advertising for one &apos;s own cause .	it &apos;s not calm advertisement for the actual matter at hand .	-0.9464712065754392	0.13078499999999998
de-en	上院民主党指導者のハリー・リードは、彼女が大統領に選出された場合、民主党大統領候補のヒラリー・クリントンが裁判官メリック・ガーランドを最高裁判所に指名すると確信していると言います。	harry reid , anführer of the democrats in the senate , is convinced that the presidency candidate of the democrats , hillary clinton will nominate the judge merrick garland for highest gericht .	senate democratic leader harry reid says he is convinced that democratic presidential candidate hillary clinton will nominate judge merrick garland to the supreme court if she is elected president .	-0.945836894919085	0.192551
de-en	「彼（アンズラ）はドーピング検査に行き、彼がファーガソン・ロティチであると主張し、サンプルを手渡してそれに署名した」とケニアのシェフであるステファン・アラプSOIは説明した。	he ( american ) has gone to the doping control station and has spent themselves as ferguson rotich , the test made and signed , &quot; explained kenyan chief executive de mission stephan arap soi .	&quot; he ( anzrah ) went to the doping check and alleged that he was ferguson rotich , handed in the sample , and signed for it , &quot; explained stephan arap soi , kenya &apos;s chef de mission .	-0.9403323479874092	0.15371
de-en	インフラへの投資が必要だとトランプとクリントンはほぼ逐語的に言っています。	in the need to be invested , trump and clinton say almost eloquently .	there has to be investment in infrastructure , trump and clinton say almost verbatim .	-0.91259035350632	0.433534
de-en	以前の記録保持者である211歳のグリーンランドクジラの首に120歳のハープーンの先端が留められていたのは、アラスカ沖で捕まった。	even the previous record holder , a 211-year-old greenland whale in whose bacon on the neck put a 120-year-old harpoon top , was caught off alaska .	the previous record holder , a 211-year-old greenland whale , in whose neck a 120-year-old harpoon tip was lodged , was caught off alaska .	-0.903606675562224	0.5608479999999999
de-en	しかし、ヨゴフの結果は本当ですか？	but are the results of yougov ?	but are yougov &apos;s results true ?	-0.8993718069368599	0.290715
de-en	心に留めておいてください、それは政権交代に対するそれ自身の根深い恐怖を持っているモスクワのために与えられたものです。	this is for moscow , mind you , as a matter of course , the self has to change a deep-seated fear of the regime .	mind you , that &apos;s a given for moscow which has its own deep-seated fear of regime change .	-0.89214432451996	0.156397
de-en	彼女は暴力行為について落ち着いています：94番の人々は彼女の隣人です、彼らは確かにそれとは何の関係もありませんでした。	which concerns acts of violence , she is appeasing : the people in the 94 are their neighbours , those that were not certainly .	she is calm about acts of violence : the people at number 94 are her neighbours , they certainly had nothing to do with it .	-0.8877835281161891	0.170998
de-en	「ちょうど、午後の昼寝はしないでください」とフィエットは言う。	&quot; only please do not make a nap of lunch , &quot; says fietze .	&quot; just - please don &apos;t take an afternoon nap , &quot; says fietze .	-0.886414806879876	0.333448
de-en	ルクセンブルクはダブリンのような大規模なファンド産業の本拠地ですが、そのインフラストラクチャはそれを失望させています。	luxembourg is home to a large fund industry , but as well as dublin infrastructure .	while luxembourg is home to a large funds industry , like dublin , its infrastructure lets it down .	-0.874184888047058	0.343321
de-en	今年の最長4回のスローは、金を狙った女性によるものでした。	the four widest litters this year go to the account of the great gold favorite .	this year &apos;s four longest throws were by the woman tipped for gold .	-0.8668391300488449	0.125122
de-en	彼の2008年オリンピックからの銅メダルも奪われたが、それは国際スポーツ仲裁裁判所CASの決定を受けて彼に戻された。	the also acknowledged bronze medal of the 2008 olympic games received cas because of a ruling by the international sports court .	his bronze medal from the 2008 olympics was also taken away , but it was returned to him following a decision by the international court of arbitration for sport , cas .	-0.851077071784717	0.101689
de-en	彼らはフィニッシュラインやスターティングウォールだけでなく、テレビの取材で、もう1つの挑発的なラインを追っています。	they don &apos;t just hunt down the finishing line or the starting point , but also in the television broadcast , another hitch goal : the world or the olympics .	they are chasing not only the finish line or the starting wall but also , in the televised coverage , another taunting line : that of the world , or olympic , record .	-0.8436833895230359	0.163668
de-en	さらに、一部の主要市場では「経済情勢の変化」が見られ、これにより購入が減少しました。	in addition , in some core markets , there has been a reluctance to buy in some core markets .	in addition , some key markets saw &quot; changed economic climates &quot; , which led to fewer purchases .	-0.842670824605093	0.139245
de-en	プーチン氏が権力を握ったとき、彼はイワノフ氏を彼が最も信頼した5人の一人として指名した。	as putin to power called it arrived ivanov as one of five people , which he to most familiar .	when mr putin came to power , he named mr ivanov as one of the five people he trusted most .	-0.842272705043136	0.231512
de-en	サマーキャンプの他のハイライトは、近くの池での釣り、キャンプファイヤーの周りで夜を過ごすこと、そして最後の「ガラナイト」でした。	other highlights of the leisure were fishing in a nearby pond , the evenings on fire and the final &quot; bunte evening . &quot;	other highlights of the summer camp included fishing in a nearby pond , spending the evenings around a campfire , and the concluding &quot; gala night &quot; .	-0.839105920880119	0.329022
de-en	動詞は、ベーグルに同じディストリビューターを使用し、同じモデルのエスプレッソマシンを購入しました。	verb used the same distributor for the badge bought the same espresso model .	verb uses the same distributor for the bagels and bought the same model of espresso machine .	-0.8314633481688181	0.364657
de-en	29歳の女性は、手術後に歯痛が悪化したと述べ、身を守りました。	she had strong toothaches after surgery , defending the 29-year-old .	the 29-year-old defended herself by saying she had suffered with bad toothache after an operation .	-0.826669441838164	0.13015
de-en	しかし、人種差別を経験した観察者にとって、レンズは彼らに行動中の傷ついたステレオタイプを思い出させました。	but outsiders who have experienced racism reminded the filter of offending cliches .	but for observers who have experienced racism , the lens reminded them of hurtful stereotypes in action .	-0.8237117601995799	0.215206
de-en	住民たちは逃げた二人を驚かせた。	the resident surprised the two and suggested the unholy .	the residents surprised the two men , who fled .	-0.814446657791637	0.259654
de-en	わずかな損失（8.7％から6％）にもかかわらず、グリーンズはシュヴェリンの地方議会に戻ります。	the greens are hesitating , despite slight losses , with 6 per cent ( previously 8.7 per cent ) back in the weigh-in country day .	despite small losses ( from 8.7 percent to 6 percent ) , the greens will return to schwerin &apos;s regional parliament .	-0.8098940303279839	0.0850127
de-en	彼らの支配は絶対的でした、結局これは彼らの39番目の遠出無敗であり、再び前例のないものでした。	their dominance was absolutely , after all , their 39.ter unlagged commitment , which is also unprecedented .	their dominance was absolute , after all this was their 39th outing unbeaten , again unprecedented .	-0.8045653564436729	0.214792
de-en	Sven S.が車で旅行している可能性があるため、この検索は現在ドイツ全土で行われています。	meanwhile , nationwide , because sven s. could be traveling by car .	this search is now happening across germany , because sven s. might be travelling by car .	-0.7890270701165341	0.269203
de-en	男性2人と女性2人は、7月中旬以降に複数の犯罪を犯し、犯罪をグループとして犯し、彼らの仕事を特に専門的な方法で分割しました。	the two women and two men had committed since in the middle of july of this year several crimes and thereby arbeitsteilig and particularly professionally had at the community level , proceeded .	the two men and two women had committed multiple crimes since mid-july , and had committed the offences as a group , dividing up their work in a particularly professional way .	-0.788879477571612	0.0992499
de-en	トランプは選挙の敗北の脅威をあまり真剣に受け止めていません	trump sees the threat of election defeat not so tight	trump is not taking the threat of election defeat too seriously	-0.7765329857257991	0.448952
de-en	追加の事業の動きに関する質問に答えることができるように、雇用の創出に関連して、共同議会は今年の春に最初に再描画されたスペース使用計画を修正することを決定しました。	to requests for the establishment of additional businesses , associated with the creation of jobs , to be able to offspring , decided to amend the municipal council , the first in the spring of this year , the newly created land use plan in sub-areas .	so that it would be able to answer questions on the movement of additional businesses , in connection with the creation of jobs , the communal council decided to amend the space usage plan first re-drawn in spring of this year .	-0.7738778276709829	0.313936
de-en	私たちはそれらの汚いリックのいくつかがテープに引っかかってよかったです。」	i &apos;m glad we &apos;ve taken some of these dirty leaks on film . &quot;	i &apos;m glad we got some of those dirty licks caught on tape . &apos;	-0.772106544323895	0.287879
de-en	夕方には心がふらふらと止まらず、毎晩何時間も起きており、朝が来る頃には、アラームが鳴る前でも、睡眠は心から遠く離れています。	in the evening , you &apos;re loosing forever around , and at night you &apos;re waking up for hours awake , tomorrow is already well before the clock rings can no longer be thinking about sleep .	in the evening your mind won &apos;t stop whirring , you lie awake for hours each night , and by the time morning comes , sleep is far from your mind even well before your alarm goes off .	-0.771017059775685	0.104871
de-en	医師は、いびきが呼吸を妨げる患者、日中に異常な眠気を感じる人、夢遊病者、または睡眠障害の原因を特定できない場合のために、睡眠実験室での検査を推奨しているとフィッツ氏は説明します。	for the investigation in the sleep laboratory physician , rates of dropouts , for example , in the case of snoring with breathing , in the case of pathological daytime sleepiness , in the case of sleepwalkers , or if you don &apos;t find the cause of a sleep disorder , explains fietze .	doctors recommend an examination in a sleep lab for patients whose snoring disrupts their breathing , for people who feel abnormally sleepy during the day , for sleepwalkers , or if the cause of a sleep disorder cannot be pinpointed , explains fietze .	-0.770530495357462	0.216982
de-en	2016年10月1日以降、ヴェルシェンカール、ノイドルフ、ロイス、アーゼンドルフ、ロップ、リンデンベルク、ズルテンベルクの個人および企業は、もう少し深く掘り下げる必要があります。	1 . october 2016 will have to attack the citizens , as well as the commercial and industrial sectors from welschen kahl , neudorf , reuth , azendorf , lopp , lindenberg and zultenberg deep in the purse .	from 1 october 2016 , individuals and commercial and industrial enterprises from welschenkahl , neudorf , reuth , azendorf , lopp , lindenberg and zultenberg will have to dig a little deeper .	-0.7697640973588579	0.398387
de-en	Gfkのマネージングディレクターは失望の数字の後に辞任	gfk leads after disappointing business figures	gfk managing director steps down after disappointing figures	-0.7639064104164139	0.236682
de-en	想起は、1つの用語について大騒ぎにつながっています。	with the recall action there is eddy around a term .	the recall has led to fuss about one term .	-0.75438465486833	0.188503
de-en	5メートルの長い動物は、必要に応じてこれを最大2.6 km / Hまで上げることができますが、この最大速度はアザラシの半分です。	only if it depends on it , accelerated that five meters long animal on full 2.6 km / h - and is half as fast with this maximum speed as a seal .	the five-metre-long animal can ramp this up to 2.6 km / h if necessary - but this maximum speed is half as fast as a seal .	-0.7494864176240009	0.284541
de-en	ニューヨーク州：ドナルドトランプ氏のキャンペーンは、ノースカロライナ州の作戦の責任者が2月にジープで運転していたスタッフに銃を構えたと伝えられた後、何もしなかったとして訴えられました。	new york : donald trump &apos;s campaign has been indicted for alleged inaction after she was informed that her campaign manager for north carolina , in february , i directed a gun on an employee while they were in february in a jeep on the road .	new york : donald trump &apos;s campaign was sued for allegedly doing nothing after being told that the director of its north carolina operations pulled a gun on a staffer as they drove in a jeep in february .	-0.744640425482768	0.229699
de-en	マイヤーの自動車販売店でさえ、トーマススルツは「せいぜいわずかな損失」について話しましたが、「通過する貿易の欠如があった」ことも認めました。	thomas sulz also speaks of a &quot; maximum slight decline &quot; at the autohaus maier , but also admits that , of course , the &quot; running track &quot; is missing .	even at the maier car dealership , thomas sulz talked of &quot; a slight loss , at the most &quot; , but also admitted that &quot; there had been a lack of passing trade &quot; .	-0.735541645348029	0.107965
de-en	6月、元のビクトリアの秘密のモデル、ステファニーシーモアは、ジェンナーと彼女の同僚のジジハディドを「今の愚痴」と呼んで非難しました。	in june , the former victoria &apos;s secret-model stephanie seymour jenner and her colleague , gigi hadid , criticised and called them &quot; the mistpieces of the moment . &quot;	in june , original victoria &apos;s secret model stephanie seymour criticised jenner and her colleague gigi hadid , calling them the &quot; bitches of the moment . &quot;	-0.7255961460856909	0.345432
de-en	英国での登録は、これまでに「Euパスポート」に必要なすべてです。	for the so-called eu passport , they are now available in britain .	registration in the uk is all that has been required to date for the &quot; eu passport &quot; .	-0.7229097010838941	0.10838
de-en	保守的なラジオホストのヒューヒューイット氏がトランプ氏の発言を和らげるために、オバマ氏がイシスを破壊しようとしていることを思い出させようとしたとき、共和党の大統領候補にはそれがありませんでした。	as the conservative radio moderator hugh hewitt mr. trump to help wanted to weaken the statement somewhat as it of the fact reminded that mr. obama isis to destroy wants to know , wanted the republican presidential candidate nothing of it .	when the conservative radio host hugh hewitt tried to help mr. trump soften the remark by reminding him that mr. obama wants to destroy isis , the republican presidential nominee would not have it .	-0.712286949019697	0.143273
de-en	先月、アムハラの町であるゴンダールの抗議者たちがティグラヤンが所有する企業を攻撃し、反ティグラヤンの憎悪がソーシャルメディアでより一般的になってきている。	last month , protesters in gondar , an amusing city , run by tigray , and the hatred of tigray , became increasingly common in the social media .	last month , protesters in gondar , an amhara town , attacked businesses owned by tigrayans , and anti-tigrayan hatred is becoming more common in social media .	-0.690282797393066	0.359156
de-en	コミューンの理事会は、その最新のセッションで建設関連のトピックに焦点を当てました。	with issues around building , the council has focused on focusing on the recent meeting .	the commune &apos;s council focused on construction-related topics in its most recent session .	-0.6898121013817011	0.125122
de-en	「ちょうど、午後の昼寝はしないでください」とフィエットは言う。	“ only please ” fietze make , say no midday sleep .	&quot; just - please don &apos;t take an afternoon nap , &quot; says fietze .	-0.68672501475318	0.101751
de-en	水道協会に心を込めて、自分の会社のように暮らしていました。	he has worked with a lot of heart blood for its water purpose association , and he has lived the water the association is not literally , as if it were his own company .	he put his heart and soul into the water supply association , and lived for it as if it were his own company .	-0.6854196864969011	0.286342
de-en	アイゼンバーグで皿が片付けられた後、彼女とコー氏は、彼らが自宅で用意したデザートを取り出しました：ルーズベルト大統領が昼食に食べたプルーンデザート。	after the plates were cleared at eisenberg &apos;s , they moved and coe a dessert that they had prepared at home : the plum dessert , the president roosevelt to lunch .	after the plates were cleared at eisenberg &apos;s , she and mr. coe pulled out a dessert they had prepared at home : the prune dessert that president roosevelt ate for lunch .	-0.684037116060905	0.5067050000000001
de-en	リオオリンピックでの2回目のドーピングスキャンダルに続き、ケニアの陸上競技選手に問題が迫っています。	kenya &apos;s athletics threats threaten after the second doping affair at the olympics .	following the second doping scandal at the rio olympics , trouble is looming for kenya &apos;s track and field athletes .	-0.6814553432058521	0.142566
de-en	銀行が彼らのお金を無料で世話しているなら、「それは小さな銀行にとって問題になるかもしれません」。	&quot; this can become a problem for a small bank &quot; if it hurts money for free .	&quot; that can be a problem for a small bank , &quot; if the bank is looking after their money for free .	-0.676556535599665	0.369193
de-en	それはまったく真実ではありません-もちろんあなたはそれにサインアップします」と彼女は言った。	what is not true at all -- of course , it has been adhered to , &quot; she said .	which is not true at all -- of course you sign up for it , &quot; she said .	-0.6682518139388759	0.562693
de-en	ここに移動する場合は、そのことに注意する必要があります。パブでいっぱいのエリアに移動する人と同じように、騒音について不平を言うことはありません。	if you prefer , you should be aware of this - just as someone dragging into a pub district can complain about noise there .	if you move here , you should be aware of that - just like someone who moves into an area full of pubs should know they can &apos;t really complain about the noise .	-0.6648290838413491	0.215069
de-en	「昨日から自分の時間についてコメントするのは正直難しいです」とマーティンは言った。	“ me it falls honestly said heavily to commentate the time trial from yesterday to ” , meant martin .	&quot; it &apos;s honestly hard for me to comment on my time from yesterday , &quot; said martin .	-0.6632370589265589	0.125822
de-en	ペトシュタットの高架タンクがホセピペで満たされたため、新しい春からの供給でさえ維持されることもありました。	also , the supply of newbrun can only be upheld because you filled the high-profile containers of petton town with hoses .	even the supply from the new spring was sometimes only maintained because the elevated tank at pettstadt was filled by hosepipe .	-0.6629015819349999	0.0931494
de-en	フレンドリーなスポーツマンは賞に欠けていません。	awards there is no shortage of the sympathetic sportsman .	the friendly sportsman is not lacking for awards .	-0.662362621449264	0.165904
de-en	正面からでも後ろからでも、このビデオでは、Muggerのテーブルを回転させる方法を説明します。	regardless of whether you will show approaches you from the front or from the rear watch this video to see how you turn around for your robber , the tables .	whether you &apos;re approached from in front or behind , this video will show you how to turn the tables on your mugger .	-0.661165450020459	0.107206
de-en	単に盗まれるのを防ぐために、測定時に沈み込み、車輪が装甲のBullet-Proofの外に消えます。	so that it is not simply stolen , it is lowered in the measuring mode , so that the wheels in the armored and by the way also shuffle-safe outer cover disappear .	to prevent it from simply being stolen , it sinks down when measuring , making its wheels disappear into the armoured , bullet-proof exterior .	-0.659759205432654	0.08968229999999999
de-en	英国の会社Astrazenecaによって製造され、商品名Briliqueで販売されているTicagrelorは、血餅を少なくすることでこのリスクを軽減します。	ticagrelor , which is manufactured by british company astrazeneca and is displaced under the trade name brilique , reduces this risk by making it more unlikely to educate blood islets .	ticagrelor , which is made by uk firm astrazeneca and sold under the trade name brilique , reduces this risk by making clots less likely .	-0.659165381459471	0.451927
de-en	「私たちは彼らのソーシャルワーカーのようです！」レコードのスタックから同僚をパイプします。	&quot; we are like their social workers ! &quot; we have a staff of a record pile .	&quot; we &apos;re like their social workers ! &quot; pipes up a co-worker from a stack of records .	-0.654012332237191	0.353787
de-en	クラウトマン氏によると、リビングストン近郊の1人の観測者は、真夜中から金曜日の朝にかけて、13.75インチの雨を報告した。	according to herb man an observer announced in close proximity to livingstone from midnight to friday tomorrow from 13,75 duty rain .	krautmann says one observer near livingston reported 13.75 inches of rain from midnight to friday morning .	-0.644747694176775	0.173371
de-en	フィリップに到達する試みは失敗した。	attempts to contact philip were just as wrong .	attempts to reach phillip were unsuccessful .	-0.6438028177848609	0.211053
de-en	金曜日の午前8時50分頃、リンデンウェグのアパートのアパートに住む2人の知らない男が侵入しました。	two unknown men were forcibly invaded in an apartment in a multi-family house in the lime tree on friday morning at 8 : 50 a.m .	two unknown men broke into an apartment in an apartment building in lindenweg on friday morning at around 8.50am .	-0.641280644828014	0.245154
de-en	そしてこの脈で、彼はすぐに25,000ユーロの賞金を渡しました。	and so he gave the prize money of 25,000 euros the same .	and in this vein , he passed the prize money of 25,000 euros on straight away .	-0.638988828290685	0.34754
de-en	見事なミッチェルのタックルにより、マン・マウンテン・レオーネ・ナカラワが3分の1を記録するのを止めましたが、フィジーを遅らせるだけでした。	a hevorraging tackle of mitchell stopped the mountain of man leone nakarawa reaching a third gate , but it only held up fiji .	a superb mitchell tackle stopped the man-mountain leone nakarawa from scoring a third but it was only delaying fiji .	-0.6300026096237671	0.131215
de-en	しかし、大統領選挙の最後の数か月の間に厳格な監視に直面したとき、トランプ氏の冗談は彼の忠実な同盟国を彼の発言がいかに挑発的であっても公に立ち向かわなければならないという不快な立場に置いた。	but while he is stepping up in the focus of attention in recent months of his presidential campaign , mr. trump &apos;s henchmen have brought his loyal fellow protesters into the uncomfortable situation to face him , regardless of how provocative his statements may be .	but as he faces heightened scrutiny during the final months of the presidential campaign , mr. trump &apos;s jokes have put his loyal allies in the uncomfortable position of having to publicly stand up for him no matter how provocative his remarks .	-0.6270081795696121	0.204508
de-en	国家はテロの脅威に慎重に対処し、解決しなければならないと彼は言った。	the state must prudently and determined at the same time on terrorist threats to respond .	he said that the state must react to the threat of terrorism with prudence and resolve .	-0.619408940230006	0.159945
de-en	彼は単に「本当のことを言っている」と述べた。	he does nothing other than &quot; tell the truth . &quot;	he said he was just &quot; telling the truth &quot; .	-0.619303607562824	0.18528
de-en	それが私が今年の女子オリンピック体操チームと呼んでいる理由であり、1つ以上の理由があります。	this is what i me women olympic team in gymnastics to introduce , and for more than one reason .	that &apos;s what i call this year &apos;s women &apos;s olympic gymnastics team and for more reasons than one .	-0.61539329326238	0.17669
de-en	フランスの裁判所、ジャングル難民キャンプのショップを破壊することを拒否	french court rejects offer over outline of business in the jungle refugee camp	french court rejects bid to demolish shops at jungle refugee camp	-0.600394431665764	0.25712
de-en	これはまさに国々のあるべき姿です。	exactly the same one should hold it also with countries .	this is exactly how it should be with countries .	-0.586413183671599	0.243842
de-en	「私たちは目を覚まし、水は流れ続けました」とハンスフォードは言いました。	&quot; we have woken up and flooded the water , &quot; said hansford .	&quot; we woke up and the water kept on coming , &quot; hansford said .	-0.581116101200014	0.192611
de-en	しかし、それも変わりつつあります。	but that &apos;s also changing straight .	but that is changing as well .	-0.580589665296769	0.277762
de-en	彼は昨日、資格審査に先立って委員会委員との間で論争があり、役人が彼の身長を測定するように彼を召喚した。	he had contested himself yesterday with representatives before the qualification , when he called on him to measure his body size .	he had a dispute with commissaires yesterday ahead of the qualification ride , when officials summoned him to measure his height .	-0.560109665585486	0.229348
de-en	Ivan Tichon（ハンマー、ベラルーシ）：遡及的に非常に多くのメダルを剥奪されたアスリートはほとんどいません。	iwan tichon ( hammer throw , belarus ) : it was hardly an athlete who was able to recognize so many medals .	ivan tichon ( hammer , belarus ) : there is hardly another athlete who has been retrospectively stripped of so many medals .	-0.558575848529077	0.32077100000000003
de-en	市場の町カゼンドルフは、下水処理場を運営して破綻させることを法的に義務付けられています。	the market kasendorf was obliged , on the basis of legal principles , the assets to operate cost-covering .	the market town of kasendorf is legally obliged to run the sewage works so that they break even .	-0.5568180626216079	0.111543
