LP	source	translation	reference	HUMAN_score	sentBLEU
de-en	Sajrone sawetara wulan kepungkur, aku saiki ora rumangsa aman ing Jerman.	i don &apos;t feel in the last few months , for the first time , certainly in germany .	over the past few months , i have no longer felt safe in germany for the first time .	-1.1074249880675902	0.281291
de-en	Dheweke ora kejawab Olimpiade 2008 nalika ora nggawe potongan kanggo daptar tugas pungkasan.	you missed the olympics in 2008 , because they could not qualify for the squad .	she missed out on the 2008 olympics when she did not make the cut for the final roster .	-1.09950777423858	0.110456
de-en	Coe mundur sekedhik, kaping telun.	coe took a hit three times .	mr. coe went back for seconds , and thirds .	-1.09152568158111	0.133914
de-en	Regine Kunde saka klompok kerja ujar para sukarelawan luwih bersyukur manawa Deuschle saiki bisa digunakake minangka Jack-of-all-dagang kanggo mbantu sapa wae sing nemoni kangelan.	regine &apos;s client from the working group suggests that the volunteers are more than thankful that deuschle is now there , the egg legend woolly trades , which has above all a problem .	regine kunde from the working group said that the volunteers are more than grateful that deuschle is now available to work as a jack-of-all-trades to help anyone experiencing difficulties .	-1.0864211885566	0.310391
de-en	Nganti 4 September 2016, dina pemilihan lan dina terakhir liburan, wong-wong ing Mecklenburg-Vorpommern kudu milih siji pemilihan maneh tanpa wong sing dijaluk.	until september 4 , 2016 , the election and final day of the day , mecklenburg-vorpommern will have to leave the race just short of the people .	until 4 september 2016 , election day and the last day of the holidays , people in mecklenburg-vorpommern must put up with one more election without the people being consulted .	-1.08475640059434	0.11976
de-en	Panganan depresi depresi, ing `` dhaharan kothak ''	the depressing meal of the economic crisis in a rich meal	the depressing food of the depression , in &quot; a square meal &quot;	-1.04497995469943	0.176761
de-en	Sampeyan ora kudu siyap kanggo mriksa maneh.	for the investigation to prepare one does not have itself actually .	you don &apos;t have to prepare for the examination at all .	-1.03349779275628	0.187036
de-en	Yen sampeyan mikir yen mandheg yen lagi teka ing Jerman, sampeyan bakal salah, ujar Bahr.	who thinks that the end as soon as they arrive in germany , tells bahr .	if you think that this stops as soon as they arrive in germany , you &apos;d be wrong , says bahr .	-1.0108609707209202	0.364847
de-en	Akeh bangunan anyar ing Rigauer katon minangka simbol pangembangan iki: Iki jelas saka jendela sing rusak utawa fasad sing dicet anyar sing dibukak nganggo bom cat.	many of the buildings in riga are attacked as symbols of this development : they have inserted slices or freshly painted facades that were thrown at bags with the color .	many of the new buildings in rigauer are seen as symbols of this development : this is clear from their broken windows or freshly painted facades splattered by paint bombs .	-0.997247598572057	0.316316
de-en	Malah sawise dheweke pindhah menyang Greenpoint, dheweke isih bakal nggawe trek kasebut.	even after they had moved to greenpoint , would you take the path up .	even after she moved to greenpoint , she would still make the trek .	-0.991710822698228	0.287879
de-en	Utamane, wong tuwa sing urip dhewe bisa praktek kepiye fokus ing wong liya tinimbang awake dhewe.	straight older humans , who live alone , practice in such a way , not to only concentrate on itself .	in particular , older people who live alone can practice how to focus on people other than themselves .	-0.9852186784501992	0.139245
de-en	Ketoke ana sesambungan karo bledosan ing Hua Hin.	you go from a connection with the explosions in hua hin , it was said .	there is apparently a connection with the explosions in hua hin .	-0.96210618387129	0.492479
de-en	Wong telu kasebut berjuang nglangi menyang safety nalika prau kasebut terus miturut kekuwatane dhewe.	the three men had to swim the difficulties in security , while your boat from your own strength moving .	the three men struggled to swim to safety while their boat continued under its own power .	-0.958634122198454	0.153622
de-en	Kasur sing reged kiwa ing lantai salah sawijining kamar turu ing omah sawise Ngusir	a dirty mattress that is left in one of the house &apos;s bedrooms after being deleted on the floor	a dirty mattress left on the floor of one of the bedrooms in the house after the eviction	-0.954769384903391	0.253474
de-en	Iklan sing ora tenang kanggo perkara sing nyata.	this is not cooperative advertising for one &apos;s own cause .	it &apos;s not calm advertisement for the actual matter at hand .	-0.9464712065754392	0.13078499999999998
de-en	Pimpinan Demokrat Senat Harry Reid ujar manawa yakin manawa calon presiden Demokratik Hillary Clinton bakal nyalonake hakim Merrick Garland menyang Pengadilan Tinggi yen dheweke dipilih dadi Presiden.	harry reid , anführer of the democrats in the senate , is convinced that the presidency candidate of the democrats , hillary clinton will nominate the judge merrick garland for highest gericht .	senate democratic leader harry reid says he is convinced that democratic presidential candidate hillary clinton will nominate judge merrick garland to the supreme court if she is elected president .	-0.945836894919085	0.192551
de-en	`` Dheweke (Anzrah) mrikso mriksa Doping lan nyatakake manawa dheweke yaiku Ferguson Rotich, nyerahake conto kasebut, lan mlebu kanggo menehi conto, '' nerangake Stephan Arap SOI, misi chef de Kenya.	he ( american ) has gone to the doping control station and has spent themselves as ferguson rotich , the test made and signed , &quot; explained kenyan chief executive de mission stephan arap soi .	&quot; he ( anzrah ) went to the doping check and alleged that he was ferguson rotich , handed in the sample , and signed for it , &quot; explained stephan arap soi , kenya &apos;s chef de mission .	-0.9403323479874092	0.15371
de-en	Mesthine ana investasi ing infrastruktur, ujare Trump lan Clinton meh gawe kata kerja.	in the need to be invested , trump and clinton say almost eloquently .	there has to be investment in infrastructure , trump and clinton say almost verbatim .	-0.91259035350632	0.433534
de-en	Sing nduwèni cathetan sadurunge, yaiku Ikan Greenland umur 211-taun, ing gulu ujung Harpoon 120-taun, wis dicekel.	even the previous record holder , a 211-year-old greenland whale in whose bacon on the neck put a 120-year-old harpoon top , was caught off alaska .	the previous record holder , a 211-year-old greenland whale , in whose neck a 120-year-old harpoon tip was lodged , was caught off alaska .	-0.903606675562224	0.5608479999999999
de-en	Nanging apa asil Yougov?	but are the results of yougov ?	but are yougov &apos;s results true ?	-0.8993718069368599	0.290715
de-en	Pikirane, sing diwenehake kanggo Moskow sing duwe rasa wedi kanggo owah-owahan rezim dhewe.	this is for moscow , mind you , as a matter of course , the self has to change a deep-seated fear of the regime .	mind you , that &apos;s a given for moscow which has its own deep-seated fear of regime change .	-0.89214432451996	0.156397
de-en	Dheweke tenang babagan tumindak kekerasan: masarakat ing nomer 94 minangka tanggane, mesthi ora ana hubungane.	which concerns acts of violence , she is appeasing : the people in the 94 are their neighbours , those that were not certainly .	she is calm about acts of violence : the people at number 94 are her neighbours , they certainly had nothing to do with it .	-0.8877835281161891	0.170998
de-en	`` mung- aja lali turu sore, '' ujar Fietze.	&quot; only please do not make a nap of lunch , &quot; says fietze .	&quot; just - please don &apos;t take an afternoon nap , &quot; says fietze .	-0.886414806879876	0.333448
de-en	Nalika Luxembourg minangka papan kanggo industri dana sing gedhe, kaya Dublin, infrastruktur kasebut ngeculake.	luxembourg is home to a large fund industry , but as well as dublin infrastructure .	while luxembourg is home to a large funds industry , like dublin , its infrastructure lets it down .	-0.874184888047058	0.343321
de-en	Papat taun paling dawa dibuwang dening wanita sing diwenehi emas.	the four widest litters this year go to the account of the great gold favorite .	this year &apos;s four longest throws were by the woman tipped for gold .	-0.8668391300488449	0.125122
de-en	Medali gangsa saka Olimpiade 2008 uga diilangi, nanging dibalekake maneh sawise keputusan Mahkamah Pengadilan arbitrase olahraga, CAS.	the also acknowledged bronze medal of the 2008 olympic games received cas because of a ruling by the international sports court .	his bronze medal from the 2008 olympics was also taken away , but it was returned to him following a decision by the international court of arbitration for sport , cas .	-0.851077071784717	0.101689
de-en	Dheweke nguber ora mung garis akhir utawa tembok wiwitan, nanging uga ing liputan televisi, baris anyar sing nyenyut: jagad iki, utawa Olimpiade.	they don &apos;t just hunt down the finishing line or the starting point , but also in the television broadcast , another hitch goal : the world or the olympics .	they are chasing not only the finish line or the starting wall but also , in the televised coverage , another taunting line : that of the world , or olympic , record .	-0.8436833895230359	0.163668
de-en	Kajaba iku, sawetara pasar utama ndeleng `iklim sing diganti '', sing nyebabake tuku.	in addition , in some core markets , there has been a reluctance to buy in some core markets .	in addition , some key markets saw &quot; changed economic climates &quot; , which led to fewer purchases .	-0.842670824605093	0.139245
de-en	Nalika Pak Putin kuwasa, jenenge Pak Ivanov minangka salah siji saka limang wong sing dipercaya dheweke.	as putin to power called it arrived ivanov as one of five people , which he to most familiar .	when mr putin came to power , he named mr ivanov as one of the five people he trusted most .	-0.842272705043136	0.231512
de-en	Sorotan liyane ing camp musim panas kalebu mancing ing blumbang cedhak, nglampahi bengi ngubengi campfire, lan pungkasane `` gala night '.	other highlights of the leisure were fishing in a nearby pond , the evenings on fire and the final &quot; bunte evening . &quot;	other highlights of the summer camp included fishing in a nearby pond , spending the evenings around a campfire , and the concluding &quot; gala night &quot; .	-0.839105920880119	0.329022
de-en	Verb nggunakake distributor sing padha kanggo Bagels lan tuku mesin Espresso sing padha.	verb used the same distributor for the badge bought the same espresso model .	verb uses the same distributor for the bagels and bought the same model of espresso machine .	-0.8314633481688181	0.364657
de-en	Wong umur 29 taun mbela awake kanthi nyatakake dheweke ngalami Toothache sing ala sawise operasi.	she had strong toothaches after surgery , defending the 29-year-old .	the 29-year-old defended herself by saying she had suffered with bad toothache after an operation .	-0.826669441838164	0.13015
de-en	Nanging kanggo para pengamat sing wis ngalami rasisme, lensa ngelingake stereotaip Hurtful sing ditindakake.	but outsiders who have experienced racism reminded the filter of offending cliches .	but for observers who have experienced racism , the lens reminded them of hurtful stereotypes in action .	-0.8237117601995799	0.215206
de-en	Pendhudhuk kaget karo wong loro mau, sing padha mlayu.	the resident surprised the two and suggested the unholy .	the residents surprised the two men , who fled .	-0.814446657791637	0.259654
de-en	Sanajan kerugian cilik (saka 8,7 persen dadi 6 persen), sayuran ijo bakal bali menyang DPRD regional Schwerin.	the greens are hesitating , despite slight losses , with 6 per cent ( previously 8.7 per cent ) back in the weigh-in country day .	despite small losses ( from 8.7 percent to 6 percent ) , the greens will return to schwerin &apos;s regional parliament .	-0.8098940303279839	0.0850127
de-en	Penguasaane pancen mutlak, sawise kabeh iki yaiku 39Th Outing Unbeaten, maneh durung ana sadurunge.	their dominance was absolutely , after all , their 39.ter unlagged commitment , which is also unprecedented .	their dominance was absolute , after all this was their 39th outing unbeaten , again unprecedented .	-0.8045653564436729	0.214792
de-en	Panelusuran iki saiki kedadeyan ing saindenging Jerman, amarga Sven S. bisa uga mlaku nganggo mobil.	meanwhile , nationwide , because sven s. could be traveling by car .	this search is now happening across germany , because sven s. might be travelling by car .	-0.7890270701165341	0.269203
de-en	Wong loro lan wanita loro wis nindakake pirang-pirang kriminal wiwit pertengahan Juli, lan nindakake pelanggaran kasebut minangka klompok, mbagi kerja kanthi cara profesional.	the two women and two men had committed since in the middle of july of this year several crimes and thereby arbeitsteilig and particularly professionally had at the community level , proceeded .	the two men and two women had committed multiple crimes since mid-july , and had committed the offences as a group , dividing up their work in a particularly professional way .	-0.788879477571612	0.0992499
de-en	Trump ora njupuk ancaman kamenangan kalah kanthi serius	trump sees the threat of election defeat not so tight	trump is not taking the threat of election defeat too seriously	-0.7765329857257991	0.448952
de-en	Saengga bisa mangsuli pitakon babagan gerakan bisnis tambahan, sing ana gandhengane karo gawean, pakaryan Dewan Nasional mutusake kanggo mbenakake rencana panggunaan ruang pisanan Re-Drawn ing musim semi taun iki.	to requests for the establishment of additional businesses , associated with the creation of jobs , to be able to offspring , decided to amend the municipal council , the first in the spring of this year , the newly created land use plan in sub-areas .	so that it would be able to answer questions on the movement of additional businesses , in connection with the creation of jobs , the communal council decided to amend the space usage plan first re-drawn in spring of this year .	-0.7738778276709829	0.313936
de-en	Aku seneng yen ana sawetara Kutu sing reged kejiret.	i &apos;m glad we &apos;ve taken some of these dirty leaks on film . &quot;	i &apos;m glad we got some of those dirty licks caught on tape . &apos;	-0.772106544323895	0.287879
de-en	Ing wayah sore pikiran sampeyan aja mandheg muter, sampeyan turu nganti pirang-pirang jam saben wengi, lan ing wayah esuk, turu mung kepenak lan ora ngaso sadurunge weker urip.	in the evening , you &apos;re loosing forever around , and at night you &apos;re waking up for hours awake , tomorrow is already well before the clock rings can no longer be thinking about sleep .	in the evening your mind won &apos;t stop whirring , you lie awake for hours each night , and by the time morning comes , sleep is far from your mind even well before your alarm goes off .	-0.771017059775685	0.104871
de-en	Dokter nyaranake pamriksan ing laboratorium turu kanggo pasien sing nyengkireni ngganggu ambegan, kanggo wong sing rumangsa turu turu sajrone awan, kanggo Sleepwalkers, utawa yen panyebab gangguan turu ora bisa dititik, jelasake Fietze.	for the investigation in the sleep laboratory physician , rates of dropouts , for example , in the case of snoring with breathing , in the case of pathological daytime sleepiness , in the case of sleepwalkers , or if you don &apos;t find the cause of a sleep disorder , explains fietze .	doctors recommend an examination in a sleep lab for patients whose snoring disrupts their breathing , for people who feel abnormally sleepy during the day , for sleepwalkers , or if the cause of a sleep disorder cannot be pinpointed , explains fietze .	-0.770530495357462	0.216982
de-en	Saka 1 Oktober 2016, individu lan Perusahaan komersial lan industri saka Welschenkahl, Neudorf, Reuth, Azendorf, Lopp, Lindenberg lan Zultenberg kudu nggali luwih jero.	1 . october 2016 will have to attack the citizens , as well as the commercial and industrial sectors from welschen kahl , neudorf , reuth , azendorf , lopp , lindenberg and zultenberg deep in the purse .	from 1 october 2016 , individuals and commercial and industrial enterprises from welschenkahl , neudorf , reuth , azendorf , lopp , lindenberg and zultenberg will have to dig a little deeper .	-0.7697640973588579	0.398387
de-en	Sutradara pengurus Gfk mudhun sawise tokoh sing nguciwani	gfk leads after disappointing business figures	gfk managing director steps down after disappointing figures	-0.7639064104164139	0.236682
de-en	Kelingan kasebut nyebabake ribut babagan siji istilah.	with the recall action there is eddy around a term .	the recall has led to fuss about one term .	-0.75438465486833	0.188503
de-en	Kewan Lima Meter-Long bisa ngatasi nganti 2,6 km / H yen perlu- nanging kecepatan maksimal setengah iki minangka segel.	only if it depends on it , accelerated that five meters long animal on full 2.6 km / h - and is half as fast with this maximum speed as a seal .	the five-metre-long animal can ramp this up to 2.6 km / h if necessary - but this maximum speed is half as fast as a seal .	-0.7494864176240009	0.284541
de-en	New York: Kampanye Donald Trump digugat amarga dinuga ora nindakake apa-apa sawise dikandhani manawa direktur operasional North Carolina narik bedhil ing sawijining staf nalika padha nyopir ing Jeep ing wulan Februari.	new york : donald trump &apos;s campaign has been indicted for alleged inaction after she was informed that her campaign manager for north carolina , in february , i directed a gun on an employee while they were in february in a jeep on the road .	new york : donald trump &apos;s campaign was sued for allegedly doing nothing after being told that the director of its north carolina operations pulled a gun on a staffer as they drove in a jeep in february .	-0.744640425482768	0.229699
de-en	Malah nalika ana pengusaha mobil Maier, Thomas Sulz ngomongake kerugian, 'paling ora', nanging uga ngakoni manawa `` Ana kekurangan perdagangan liwat '.	thomas sulz also speaks of a &quot; maximum slight decline &quot; at the autohaus maier , but also admits that , of course , the &quot; running track &quot; is missing .	even at the maier car dealership , thomas sulz talked of &quot; a slight loss , at the most &quot; , but also admitted that &quot; there had been a lack of passing trade &quot; .	-0.735541645348029	0.107965
de-en	Ing wulan Juni, model rahasia Victoria asli Stephanie Seymour ngritik Jenner lan kancane Gigi Hadid, sing diarani '`Bitches wayahe.' '	in june , the former victoria &apos;s secret-model stephanie seymour jenner and her colleague , gigi hadid , criticised and called them &quot; the mistpieces of the moment . &quot;	in june , original victoria &apos;s secret model stephanie seymour criticised jenner and her colleague gigi hadid , calling them the &quot; bitches of the moment . &quot;	-0.7255961460856909	0.345432
de-en	Registrasi ing Inggris kabeh sing dibutuhake kanggo tanggal `` Eu passport ''.	for the so-called eu passport , they are now available in britain .	registration in the uk is all that has been required to date for the &quot; eu passport &quot; .	-0.7229097010838941	0.10838
de-en	Nalika host radio konservatif, Hugh Hewitt nyoba mbantu Mr. Trump nyalekake komentar kasebut kanthi ngelingake manawa Pak Obama kepengin ngrusak Isis, nominasi Presiden Republik ora bakal duwe.	as the conservative radio moderator hugh hewitt mr. trump to help wanted to weaken the statement somewhat as it of the fact reminded that mr. obama isis to destroy wants to know , wanted the republican presidential candidate nothing of it .	when the conservative radio host hugh hewitt tried to help mr. trump soften the remark by reminding him that mr. obama wants to destroy isis , the republican presidential nominee would not have it .	-0.712286949019697	0.143273
de-en	Sasi kepungkur, para demonstran ing Gondar, kutha Amhara, nyerang bisnis sing diduweni dening Tigrayans, lan gething Anti-Tigrayan dadi luwih umum ing media sosial.	last month , protesters in gondar , an amusing city , run by tigray , and the hatred of tigray , became increasingly common in the social media .	last month , protesters in gondar , an amhara town , attacked businesses owned by tigrayans , and anti-tigrayan hatred is becoming more common in social media .	-0.690282797393066	0.359156
de-en	Dewan komunitas fokus ing topik sing gegandhengan karo konstruksi ing sesi sing paling anyar.	with issues around building , the council has focused on focusing on the recent meeting .	the commune &apos;s council focused on construction-related topics in its most recent session .	-0.6898121013817011	0.125122
de-en	`` mung- aja lali turu sore, '' ujar Fietze.	“ only please ” fietze make , say no midday sleep .	&quot; just - please don &apos;t take an afternoon nap , &quot; says fietze .	-0.68672501475318	0.101751
de-en	Dheweke nyelehake ati lan jiwane menyang Asosiasi sumber banyu, lan urip minangka dheweke dadi perusahaan dhewe.	he has worked with a lot of heart blood for its water purpose association , and he has lived the water the association is not literally , as if it were his own company .	he put his heart and soul into the water supply association , and lived for it as if it were his own company .	-0.6854196864969011	0.286342
de-en	Sawise piring dibersihake ing Eisenberg, dheweke lan Pak Coe narik panganan cuci mulut sing wis disiapake ing omah: panganan prune sing dipengini dening Presiden Roosevelt kanggo nedha awan.	after the plates were cleared at eisenberg &apos;s , they moved and coe a dessert that they had prepared at home : the plum dessert , the president roosevelt to lunch .	after the plates were cleared at eisenberg &apos;s , she and mr. coe pulled out a dessert they had prepared at home : the prune dessert that president roosevelt ate for lunch .	-0.684037116060905	0.5067050000000001
de-en	Sasampunipun skandal Doping kaloro ing Olimpiade Rio, masalah kanggo trek lan atlit ing Kenya.	kenya &apos;s athletics threats threaten after the second doping affair at the olympics .	following the second doping scandal at the rio olympics , trouble is looming for kenya &apos;s track and field athletes .	-0.6814553432058521	0.142566
de-en	`` sing bisa dadi masalah kanggo Bank cilik, '' yen bank ngupayakake dhuwit gratis.	&quot; this can become a problem for a small bank &quot; if it hurts money for free .	&quot; that can be a problem for a small bank , &quot; if the bank is looking after their money for free .	-0.676556535599665	0.369193
de-en	Sapa sing ora bener - mesthi sampeyan ndhaftar, `` Dheweke kandha.	what is not true at all -- of course , it has been adhered to , &quot; she said .	which is not true at all -- of course you sign up for it , &quot; she said .	-0.6682518139388759	0.562693
de-en	Yen sampeyan pindhah ing kene, sampeyan kudu ngerti babagan- kaya wong sing pindhah menyang wilayah sing kebak pub kudu ngerti yen dheweke ora sambat banget babagan swara kasebut.	if you prefer , you should be aware of this - just as someone dragging into a pub district can complain about noise there .	if you move here , you should be aware of that - just like someone who moves into an area full of pubs should know they can &apos;t really complain about the noise .	-0.6648290838413491	0.215069
de-en	`` Sejatine angel kanggo aku menehi komentar nalika wingi, '' ujare Martin.	“ me it falls honestly said heavily to commentate the time trial from yesterday to ” , meant martin .	&quot; it &apos;s honestly hard for me to comment on my time from yesterday , &quot; said martin .	-0.6632370589265589	0.125822
de-en	Malah persediaan saka musim semi anyar mung dijaga amarga tangki sing dhuwur ing Pettstadt diisi karo Hosepipe.	also , the supply of newbrun can only be upheld because you filled the high-profile containers of petton town with hoses .	even the supply from the new spring was sometimes only maintained because the elevated tank at pettstadt was filled by hosepipe .	-0.6629015819349999	0.0931494
de-en	Pemain olahraga sing grapyak ora butuh penghargaan.	awards there is no shortage of the sympathetic sportsman .	the friendly sportsman is not lacking for awards .	-0.662362621449264	0.165904
de-en	Apa sampeyan wis nyedhaki saka ngarep utawa ing mburi, Video iki bakal nuduhake sampeyan cara ngaktifake tabel ing Mugger sampeyan.	regardless of whether you will show approaches you from the front or from the rear watch this video to see how you turn around for your robber , the tables .	whether you &apos;re approached from in front or behind , this video will show you how to turn the tables on your mugger .	-0.661165450020459	0.107206
de-en	Kanggo nyegah supaya ora dicolong, SINKS mudhun nalika ngukur, nggawe roda kasebut ilang menyang njaba perisai, Bullet-Proof.	so that it is not simply stolen , it is lowered in the measuring mode , so that the wheels in the armored and by the way also shuffle-safe outer cover disappear .	to prevent it from simply being stolen , it sinks down when measuring , making its wheels disappear into the armoured , bullet-proof exterior .	-0.659759205432654	0.08968229999999999
de-en	Ticagrelor, sing digawe dening firma Inggris Astrazeneca lan didol ing jeneng dagang Brilique, nyuda resiko iki kanthi nggawe klumpune kurang.	ticagrelor , which is manufactured by british company astrazeneca and is displaced under the trade name brilique , reduces this risk by making it more unlikely to educate blood islets .	ticagrelor , which is made by uk firm astrazeneca and sold under the trade name brilique , reduces this risk by making clots less likely .	-0.659165381459471	0.451927
de-en	`` Kita kaya karyawan sosial! '' Pipine Co-Worker saka tumpukan cathetan.	&quot; we are like their social workers ! &quot; we have a staff of a record pile .	&quot; we &apos;re like their social workers ! &quot; pipes up a co-worker from a stack of records .	-0.654012332237191	0.353787
de-en	Krautmann ujar manawa salah sawijining pengamat ing cedhak Livingston nglaporake udan 13,75 inci wiwit tengah wengi nganti dina Jumuah esuk.	according to herb man an observer announced in close proximity to livingstone from midnight to friday tomorrow from 13,75 duty rain .	krautmann says one observer near livingston reported 13.75 inches of rain from midnight to friday morning .	-0.644747694176775	0.173371
de-en	Usaha kanggo nggayuh Phillip gagal.	attempts to contact philip were just as wrong .	attempts to reach phillip were unsuccessful .	-0.6438028177848609	0.211053
de-en	Loro wong sing ora dingerteni nyembur menyang apartemen ing gedung apartemen ing Lindenweg ing dina Jumuah esuk sekitar jam 8.50Am.	two unknown men were forcibly invaded in an apartment in a multi-family house in the lime tree on friday morning at 8 : 50 a.m .	two unknown men broke into an apartment in an apartment building in lindenweg on friday morning at around 8.50am .	-0.641280644828014	0.245154
de-en	Lan ing urat iki, dheweke langsung mbayar dhuwit 25.000 Euros.	and so he gave the prize money of 25,000 euros the same .	and in this vein , he passed the prize money of 25,000 euros on straight away .	-0.638988828290685	0.34754
de-en	Tumpakan Mitchell sing apik banget ngalangi Man-Mountain Leone Nakarawa saka nyetak kaping telune nanging mung tundha ing Fiji.	a hevorraging tackle of mitchell stopped the mountain of man leone nakarawa reaching a third gate , but it only held up fiji .	a superb mitchell tackle stopped the man-mountain leone nakarawa from scoring a third but it was only delaying fiji .	-0.6300026096237671	0.131215
de-en	Nanging nalika ngadhepi penelitian ing wulan pungkasan kampanye Presiden, guyonan Pak Trump wis nyelehake sekutu setya dheweke ing posisi sing ora kepenak kudu ditrapake kanthi umum kanggo wong liya, ora prakara umpamane provokatif ujaran.	but while he is stepping up in the focus of attention in recent months of his presidential campaign , mr. trump &apos;s henchmen have brought his loyal fellow protesters into the uncomfortable situation to face him , regardless of how provocative his statements may be .	but as he faces heightened scrutiny during the final months of the presidential campaign , mr. trump &apos;s jokes have put his loyal allies in the uncomfortable position of having to publicly stand up for him no matter how provocative his remarks .	-0.6270081795696121	0.204508
de-en	Dheweke ujar manawa negara kasebut kudu menehi reaksi marang ancaman terorisme kanthi wicaksana lan mutusake.	the state must prudently and determined at the same time on terrorist threats to respond .	he said that the state must react to the threat of terrorism with prudence and resolve .	-0.619408940230006	0.159945
de-en	Dheweke ujar manawa dheweke mung `` ngandhani sing bener ''.	he does nothing other than &quot; tell the truth . &quot;	he said he was just &quot; telling the truth &quot; .	-0.619303607562824	0.18528
de-en	Yaiku sing diarani tim gimnas wanita Olimpiade taun iki lan kanthi sebab liyane.	this is what i me women olympic team in gymnastics to introduce , and for more than one reason .	that &apos;s what i call this year &apos;s women &apos;s olympic gymnastics team and for more reasons than one .	-0.61539329326238	0.17669
